¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(437.32, 15.10, 251.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740206
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.36704
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.34196
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.31983
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.30062
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.28432
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.27093
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.26043
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.25281
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809397
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004395
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213898
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44154
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687499
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954065
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733391
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071002
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440724
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847327
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296547
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780969
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31376
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90965
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58046
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34109
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21078
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21465
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38613
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70714
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.538
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.49482
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.46364
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.43546
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.41026
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.388
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.36869
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.3523
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.33883
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.32825
°(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.32057
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813485
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008782
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218616
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446111
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692444
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429727
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739644
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077817
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448224
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855587
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305678
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792153
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3262
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92358
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59618
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.359
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23137
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23854
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41414
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69554
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50968
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.56695
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.53562
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.5073
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.48196
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.45959
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.44016
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.42368
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.41011
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.39946
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.39171
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817606
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013204
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223372
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450713
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697425
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435513
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745944
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084702
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455756
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863874
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31492
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803421
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33879
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93768
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61212
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37716
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25222
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26269
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44254
Ê(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68506
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48144
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.64257
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.61108
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.58261
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.55713
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.53463
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.51509
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.4985
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.48484
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.47411
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.46629
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821758
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017659
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228164
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455201
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155348
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441322
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752266
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091623
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463351
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872257
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324178
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814808
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3515
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95198
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62824
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39553
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27332
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28723
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47131
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72292
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45328
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.72175
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.69009
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.66146
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.63583
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.6132
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.59354
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.57684
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.56309
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.55227
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.54438
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825941
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022148
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232993
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460137
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160784
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447175
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758652
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098593
Ê(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471004
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880713
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333518
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826383
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36439
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96644
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64461
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41412
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2947
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31201
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50046
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76148
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45571
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.80455
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.77271
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.74391
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.71813
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.69536
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.67558
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.65876
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.64491
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.634
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.62603
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830154
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02667
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237856
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465384
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166194
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453072
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765065
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105614
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47869
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889196
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342899
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838048
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37738
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98105
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66113
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43297
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31635
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33717
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8008
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48744
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.89104
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.85901
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.83004
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.80411
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.78119
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.76127
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.74433
º(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.73037
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.71937
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.71132
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834397
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031223
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242756
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906603
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171664
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45899
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771535
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112679
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486467
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897722
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352389
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849882
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39058
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99584
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67785
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.452
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33824
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36259
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55987
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84089
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.519
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94105
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.02443
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.02371
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.02629
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.03216
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.04131
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.05377
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.75948
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.74841
(437.87, 14.95, 251.34) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.7403
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838669
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035808
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247689
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911675
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177158
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464959
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778048
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119771
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494263
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906338
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361927
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861808
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4039
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0108
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69475
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47127
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3604
Î(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38832
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59014
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95417
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65363
(437.87, 14.95, 251.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99569
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.33881
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.33753
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.33945
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.34455
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.35284
(437.87, 14.95, 251.34) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.36433
