¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(406.27, 6.79, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373438
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14016
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23062
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55865
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37366
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2815
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185099
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608697
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07996
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624472
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28363
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04151
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94947
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06245
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22624
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46338
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2589
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14338
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147995
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567446
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033861
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578649
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23117
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9808
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87371
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97166
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14842
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43355
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22581
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11703
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110671
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526068
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987674
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532419
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1782
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9196
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79737
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88026
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07002
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40387
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19292
ƒ(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1043
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073261
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484514
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941347
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485735
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1248
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85793
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72044
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78831
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99105
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36076
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16026
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09127
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035723
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442891
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894897
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438665
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07102
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79585
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64302
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69592
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91159
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28572
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12782
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.078
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998038
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401149
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84842
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391223
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0168
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73338
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56518
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60329
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83169
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20878
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09555
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06449
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960312
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359329
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801839
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343444
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962262
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67053
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48911
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51323
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75133
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13002
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06348
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05072
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922471
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31742
÷(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755812
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295373
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907396
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60739
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41564
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42249
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67064
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04949
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04323
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03672
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884585
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275487
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71302
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246983
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852262
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54394
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34194
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33122
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58964
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96727
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03064
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02248
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846611
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233485
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19835
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796805
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48029
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26804
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23939
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5083
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88346
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01785
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00806
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28566
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19146
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626713
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149446
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74115
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41635
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19394
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14711
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39851
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79813
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9989
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96568
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250915
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149447
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58322
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100313
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68528
î(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35225
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11969
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05445
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28547
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69664
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95263
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9136
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216149
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107429
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539473
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051015
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629216
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28802
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04532
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96146
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17041
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56974
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90655
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86161
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181376
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523985
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495608
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001507
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573003
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22362
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97089
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86822
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0465
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44287
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8605
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81945
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146605
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48566
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451541
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951848
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516677
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15913
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8964
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76725
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92291
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31608
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8146
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79321
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111843
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447366
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407343
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902079
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460206
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09457
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81308
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6654
á(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79977
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18943
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76883
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76625
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077103
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409112
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775022
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852183
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403662
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02409
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72645
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56373
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6771
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06299
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72322
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73848
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042393
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370913
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732791
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802186
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343464
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949053
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64027
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46237
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55499
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93688
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6777
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71002
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007723
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332776
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690653
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750405
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277776
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874333
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55461
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36132
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43349
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81111
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53384
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68077
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973102
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294711
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648619
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036832
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212386
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800011
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46941
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26064
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31261
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67514
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36777
Í(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6508
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938536
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25673
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606696
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987287
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147231
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726068
(407.76, 6.79, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38476
