¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.01296
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.38577
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.40125
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.41849
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.43749
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.19093
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.19392
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196823
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345771
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503036
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690986
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944376
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337529
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853213
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396476
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655507
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144998
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700143
Ñ(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70042
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69141
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.684
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6782
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.674
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67139
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67038
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67096
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67313
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6769
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68227
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68923
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69781
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70799
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7198
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.73324
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.74832
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.76505
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.28708
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.29009
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189032
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337533
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494358
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671299
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929065
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320376
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889346
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387591
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646046
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091934
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64026
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12383
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11435
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1064
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09997
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09505
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09164
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08973
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08934
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09045
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09307
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09719
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10283
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10999
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11866
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12887
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14061
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.15389
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16873
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.38701
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.39004
¿(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181489
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32958
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485979
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651891
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91345
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345425
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924932
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379116
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637009
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039278
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580932
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.607513
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.597711
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.589358
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.58245
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.57698
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.572943
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.570339
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.569163
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.569416
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.571099
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.57421
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.578753
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.584732
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.592153
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.601017
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.611334
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.623111
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.63636
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.49082
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.49387
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174204
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321937
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477907
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642765
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897617
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375349
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959898
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371047
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628419
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987074
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.484786
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.459816
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.436382
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.414465
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.394049
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.375116
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.357656
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.341651
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.32709
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.313963
À(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.302259
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.291969
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.283088
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.275606
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.269519
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.264821
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.26151
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.259583
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.259037
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.59859
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.60166
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167175
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314532
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470101
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634529
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89712
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404716
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99424
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363368
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620259
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93534
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463885
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.553966
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.530301
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.508169
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.487553
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.468436
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.450803
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.434642
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.41994
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.406685
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.394868
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.38448
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.375511
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.367958
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.361813
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.357072
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.35373
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.351788
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.303379
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.71044
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.71353
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16045
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307445
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462597
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626634
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922027
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433524
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027933
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356155
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612578
Ğ(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886574
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406238
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.585031
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.561293
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.539091
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.518413
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.499236
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.481549
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.465339
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.450592
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.437296
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.425444
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.415024
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.406032
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.398456
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.392294
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.387541
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.384192
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.382244
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.333681
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.35141
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153975
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300629
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455417
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631316
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946404
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461742
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06099
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34935
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605308
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878786
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34907
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.617736
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.593919
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.571647
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.5509
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.531662
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.513918
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.497657
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.482862
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.469524
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.457636
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.447183
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.438163
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.430566
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.424386
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.419619
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.41626
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.414311
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.365586
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 19.87933
Â(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147735
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294072
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45398
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644544
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970208
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489316
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093303
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342954
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598458
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871501
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292503
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.652108
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.628211
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.605863
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.585044
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.565742
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.547937
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.531621
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.516778
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.503395
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.491468
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.480982
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.471932
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.464311
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.458112
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.453332
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.449965
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.448012
(338.94, 6.97, 314.78) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.399117
(338.94, 6.97, 314.78) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 19.43333
(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14179
