¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(391.80, 12.70, 327.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796091
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54871
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06188
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62475
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24479
ï(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93235
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69874
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5568
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25448
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40872
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23196
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82072
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05998
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30778
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56444
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87439
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400691
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707851
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03733
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02955
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33498
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73879
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17819
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65688
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18031
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75496
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38925
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09386
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87909
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4572
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50188
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6912
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56364
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1881
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43544
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73368
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467097
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778979
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09916
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09037
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4198
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83169
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27924
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76719
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30119
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88809
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53804
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25928
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06406
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68172
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76063
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9827
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90556
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60959
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91157
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534499
Ó(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851256
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15617
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15356
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50696
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92627
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38219
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87968
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42457
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02557
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69027
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42896
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25957
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91259
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04118
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28455
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79383
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602936
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924662
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21569
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21913
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59564
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02256
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4871
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99439
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55158
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16608
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84679
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60812
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46102
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15002
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32559
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5991
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67241
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999187
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27752
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28673
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68587
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12059
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59399
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11189
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68163
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31088
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01128
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79213
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6679
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39548
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60893
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93678
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742926
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07493
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34171
Æ(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77765
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2204
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70294
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23257
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81592
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46237
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17984
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9809
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88041
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66369
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9012
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29361
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814503
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1518
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40833
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45609
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87103
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32203
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81518
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3574
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95585
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61735
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35272
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17453
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10033
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94017
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2029
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66328
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887177
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22991
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47744
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54361
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96603
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42624
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93147
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.487
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09884
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77612
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52982
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37313
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33274
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22521
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51433
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04638
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960932
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30925
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54913
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63258
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06293
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53477
Ë(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05178
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61929
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24502
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93865
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71124
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58045
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57182
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51924
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83599
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03576
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38979
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62347
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72302
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1644
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64672
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17448
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75434
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39464
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10497
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89696
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79715
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56297
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82116
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1683
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11172
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47158
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70078
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81784
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26878
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76077
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29961
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89237
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54757
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27499
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09258
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01977
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83459
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11924
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52261
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18883
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55466
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78127
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91535
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37503
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87699
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42723
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03341
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70375
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44904
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2949
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24805
Ì(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11433
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42678
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89801
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26708
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.639
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86468
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01452
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4832
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9954
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55764
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17731
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86339
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6336
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50247
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48036
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40259
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74407
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34645
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72836
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95111
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1154
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59332
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11615
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6906
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32419
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02788
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8227
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71037
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72252
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69966
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0716
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42702
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81913
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04066
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21801
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70542
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2393
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82613
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4742
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20077
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01436
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92679
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97154
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00594
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40983
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50876
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91133
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13343
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32238
(390.94, 12.83, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81968
