¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(425.20, 9.59, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819234
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20246
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57341
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95579
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35071
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186403
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388376
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004049
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247614
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515761
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805755
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120299
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462513
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836287
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252088
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715849
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15797
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63188
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15389
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73167
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16569
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51386
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83482
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17467
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53508
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91793
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32524
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75937
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04182
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33873
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65001
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97662
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31964
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68023
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05976
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176614
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380488
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993233
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237382
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50474
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793828
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107329
„(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448408
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820828
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231649
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690895
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11965
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58981
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10752
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68026
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19311
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49911
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81925
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15823
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53053
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92824
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35228
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78384
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12542
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42575
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74066
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07114
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41828
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78337
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26823
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166895
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370072
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982572
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227261
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493827
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781989
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094496
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434404
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805504
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212215
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656421
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08198
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54845
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06188
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62983
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20013
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51543
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84943
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20377
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58031
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98107
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40842
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81302
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21196
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51586
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83455
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16906
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52057
ú(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89022
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15725
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747567
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217223
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482975
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770275
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081749
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420558
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79035
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195589
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622442
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04485
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51803
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04049
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61939
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18694
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55903
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89545
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25245
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63188
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03584
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.453
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84411
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25932
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60917
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93179
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27055
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62651
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79549
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147679
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737807
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961493
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207285
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47224
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758679
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069122
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406798
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775357
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177685
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605799
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03675
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50983
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03142
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60934
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14776
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60414
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94314
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3029
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68535
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0926
ı(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48427
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87716
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29426
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7057
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03245
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37558
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10252
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138181
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728135
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952318
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197444
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46162
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747155
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056142
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390895
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756073
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155869
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595499
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02958
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50193
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02274
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5997
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10961
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62949
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99246
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35511
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74067
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1451
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51742
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91215
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3313
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77711
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13663
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48432
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36891
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128758
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718273
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943243
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187669
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449873
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732923
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039618
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372926
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736437
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134354
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571763
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0227
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4944
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01437
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59041
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07248
„(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.589
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04349
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40912
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79796
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17831
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55246
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94914
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37044
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81861
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24443
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41171
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70362
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496633
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707036
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932567
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174852
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435917
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717842
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023252
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355097
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716971
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112999
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548254
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01613
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48715
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0064
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56496
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03629
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5496
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09624
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46495
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85719
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2133
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58937
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98817
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41172
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86912
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46357
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6114
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486272
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695891
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920634
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162056
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422073
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702869
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007015
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337467
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697694
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091908
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525021
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00302
‚(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48024
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99877
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53256
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00112
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51132
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06887
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52264
