¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(336.24, 7.50, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993594
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405326
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79671
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22602
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721297
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28358
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88033
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61891
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18659
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11971
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19736
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45577
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9443
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06539
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.90614
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.88133
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.85931
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.84004
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.82347
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.80963
(336.14, 7.51, 351.05) (343.37, 1.08, 381.43) (0.81, 2.16, 0.81) Human 17.79853
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097887
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300253
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547029
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863098
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216354
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609148
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039926
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408886
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807835
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238294
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.727161
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29016
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89528
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63023
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19078
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1245
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20294
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46231
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95209
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93467
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99539
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10599
¸(336.14, 7.51, 351.05) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.98233
(336.14, 7.51, 351.05) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.13262
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074239
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303353
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55142
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837955
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188453
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57802
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013493
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412434
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818629
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250632
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732986
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2967
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92203
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64146
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19501
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12936
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20856
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46891
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92894
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84775
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85294
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31
(336.14, 7.51, 351.05) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.82354
(336.14, 7.51, 351.05) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.97237
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077044
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306387
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554737
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822717
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160475
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546817
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978487
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415965
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822522
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263032
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741953
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30319
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9388
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65258
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19927
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13427
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21427
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47562
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89585
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90347
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87269
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43439
(336.14, 7.51, 351.05) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.98952
(336.14, 7.51, 351.05) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.96368
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079785
¤(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309353
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557954
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827361
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132428
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515555
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94343
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419482
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8264
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275493
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755776
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30965
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94609
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6636
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20361
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13924
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22003
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4824
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86341
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96102
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93641
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14285
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082464
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312251
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561097
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831434
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123517
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484235
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908329
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384699
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830256
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280376
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769665
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31605
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95332
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67451
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20802
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14427
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22589
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48927
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83153
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02044
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00017
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06148
(336.14, 7.51, 351.05) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 21.80454
(336.14, 7.51, 351.05) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 21.78558
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08508
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31508
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564168
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834774
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128439
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452875
µ(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873198
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345085
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834097
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.28463
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783619
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32241
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96051
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39362
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21243
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14939
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23179
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49623
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80027
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0817
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05907
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12687
(336.14, 7.51, 351.05) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.14514
(336.14, 7.51, 351.05) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.12518
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08763
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31784
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567161
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838033
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133283
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452959
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838045
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305469
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83358
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288865
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789844
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33685
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96765
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39756
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21693
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15453
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23783
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50329
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76959
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14486
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12
(336.14, 7.51, 351.05) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.14048
(336.14, 7.51, 351.05) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.11569
(336.14, 7.51, 351.05) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.09411
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090117
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320529
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570079
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841209
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136791
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458182
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809597
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265863
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788646
¸(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293076
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794535
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35257
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97473
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40151
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22146
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15978
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24385
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50413
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75649
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19232
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18197
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26454
(336.14, 7.51, 351.05) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.5722
(336.14, 7.51, 351.05) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.55224
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092537
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323148
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572921
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844304
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140171
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463324
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815256
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226275
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743767
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297264
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7992
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36006
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98175
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40558
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22608
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16505
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25001
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50214
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78071
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11738
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10812
(336.14, 7.51, 351.05) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.41188
(336.14, 7.51, 351.05) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.45761
(336.14, 7.51, 351.05) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.56819
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094893
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325696
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575686
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847312
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143459
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467546
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82082
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209455
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69895
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281029
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803843
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36526
ô(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9938
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40966
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23071
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17039
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25617
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50029
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80548
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04451
(336.14, 7.51, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03644
(336.14, 7.51, 351.05) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.43422
(336.14, 7.51, 351.05) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.41138
