¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.1254
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.51427
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.56926
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.76469
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.66487
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.52459
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.46529
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.45248
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.47231
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.57088
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.77545
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097937
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369454
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663706
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983702
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332924
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715419
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136168
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601878
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13594
Ì(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.11236
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.08577
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.09768
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.16608
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.23695
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.46467
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.46114
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.67736
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.64839
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.50844
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.44886
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.43606
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.45512
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.5534
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.75447
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09426
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365458
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659387
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979037
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327761
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709749
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12989
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594151
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.07557
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.04748
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.02103
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.04031
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.10778
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.17769
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.41645
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.35644
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.59233
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.63404
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.49438
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.43432
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.42153
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.43971
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.53773
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.7351
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.93346
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090479
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361353
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654966
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974194
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322493
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703989
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123503
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587061
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.01282
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.984887
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.958594
Ê(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.984828
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.05141
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.1204
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.36958
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.25504
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.50953
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.62181
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.4824
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.42166
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.40888
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.42607
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.52386
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.71732
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.67691
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086612
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357183
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650438
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969271
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317095
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69803
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117002
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579862
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.952318
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.924539
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.898389
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.931204
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.996927
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.06504
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.32403
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.15686
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.42893
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.61168
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.47248
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.41087
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.3981
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.41418
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.51177
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.70113
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.42909
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082719
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352948
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645807
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96421
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311587
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69202
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110322
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572493
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.894005
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.866374
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.840361
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.879386
Ç(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.94429
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.01817
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.27979
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.06177
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.35046
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.60365
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.46461
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.40194
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38918
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.40404
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.50146
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.68651
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.18962
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078679
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348583
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641089
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959088
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305968
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685851
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103547
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564928
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.906143
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.883688
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.94972
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.84347
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.893457
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.977455
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.23683
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.9697
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.27407
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.59772
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.4588
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.39487
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38211
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.39565
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.49293
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.67347
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.95815
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074589
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344148
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636283
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953843
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300258
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679543
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09659
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557249
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06862
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65421
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.88947
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.86243
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.79291
Ä(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.07429
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.19514
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.88054
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.19973
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.59387
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.45503
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38965
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.3769
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38899
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.48616
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.66198
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.73436
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07041
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339643
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631368
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948495
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294412
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673134
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089532
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549414
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0599
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64001
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.83149
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.80457
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.72798
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.58183
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.70373
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.79423
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.12738
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.59211
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.45331
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38628
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.37352
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38406
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.48115
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.65204
(336.57, 7.07, 318.23) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.51792
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066159
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335023
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626361
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943061
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288449
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666601
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082329
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541459
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05105
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62562
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.7757
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.74891
(336.57, 7.07, 318.23) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.67129
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.53561
À(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.62161
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.71529
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.05698
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.59244
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.45363
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38475
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.372
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38087
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.47789
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.64366
(336.57, 7.07, 318.23) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.82287
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061835
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330332
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621282
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937477
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282387
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659963
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075019
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533339
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04198
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61095
(336.57, 7.07, 318.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15195
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.46841
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.44113
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.45746
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.54211
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.65074
(336.57, 7.07, 318.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.98848
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.59484
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.45599
(336.57, 7.07, 318.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38506
