¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.808624
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1763
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83114
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41775
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2652
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66298
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45718
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684674
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92987
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194821
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48201
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794281
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135036
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508241
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918741
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361068
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844496
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38219
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98379
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40299
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79293
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18574
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60756
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06166
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7039
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19687
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7444
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26573
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56348
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87549
ƒ(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.256
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91752
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44057
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19911
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51096
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45758
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685086
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930295
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195301
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482525
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794844
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135626
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508931
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91951
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360405
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84376
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38135
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98286
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37972
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77144
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16548
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5858
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03825
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89752
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42213
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03527
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3425
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64336
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95872
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33853
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00696
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46592
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13599
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23489
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457932
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685493
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930753
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195759
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483045
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795382
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136224
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509573
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920236
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359749
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843001
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38057
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98195
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35735
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74742
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14622
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56519
†(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08397
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96749
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65613
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13166
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42202
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72613
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04495
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42391
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06269
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49377
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07571
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16643
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458302
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685876
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931149
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196224
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483502
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795934
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136821
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510242
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920957
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359111
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842311
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37981
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9738
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3358
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72434
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12799
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54563
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13017
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03907
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87633
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2108
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50432
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81182
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13426
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51221
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09157
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52415
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01828
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10128
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458658
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686255
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93156
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196659
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484011
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796434
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137409
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510874
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921663
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358526
–(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841655
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37906
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95447
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31515
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70218
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11077
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52717
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17609
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1122
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05122
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30958
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58951
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90053
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2267
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60346
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12288
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55707
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01663
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03926
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459004
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686646
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931957
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197074
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484459
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796977
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137959
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511477
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91738
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343534
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841031
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37839
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.324639
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.306704
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.290224
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.362899
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.904219
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.51364
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.20476
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.99505
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43787
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71237
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99923
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32238
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69783
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15665
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59259
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05407
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98036
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459338
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686988
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93234
À(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197496
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48493
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797468
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1385
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512062
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.325178
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.305747
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.287504
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.270432
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.562963
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.907906
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.287113
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.705887
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.170675
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.689421
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.272
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.93084
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.99704
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84977
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14186
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44741
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77872
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19291
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63072
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09424
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92457
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459651
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687315
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93271
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.093693
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.072257
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.051867
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.032513
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.014176
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.135033
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.355702
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.593857
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.851618
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.13146
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.436291
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.769558
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.135368
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.538666
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.98544
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.693007
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 10.56546
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.61242
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99166
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28921
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60057
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85821
Ğ(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24557
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67152
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13719
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87182
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08797
(340.35, 7.15, 366.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459972
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.975268
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.950559
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.926935
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.904376
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.882861
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.862375
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.8429
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.851282
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.05079
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.265353
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.496696
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.746827
(340.35, 7.15, 366.65) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.018076
