¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(437.59, 13.99, 297.66) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 10.81929
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512644
¶(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916059
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361094
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854424
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27575
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71354
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.192
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.717
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5348
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79672
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719376
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958886
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217183
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496598
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800612
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135651
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502028
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904399
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348167
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840075
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24848
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68381
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15944
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68126
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49807
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75215
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714907
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954064
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212001
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490968
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793585
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125946
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491386
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892706
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335247
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823975
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22169
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65458
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1275
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65535
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46175
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7071
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710458
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949275
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206797
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485343
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787471
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116266
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480764
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880973
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322272
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799718
±(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19534
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6259
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09724
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63372
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46242
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66163
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70599
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944448
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20162
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47971
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781341
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1096
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470078
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869209
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30929
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775896
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16948
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59772
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07804
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61259
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46275
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61572
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7015
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939632
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19639
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474064
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775202
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102921
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460793
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857448
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296298
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752515
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1441
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57497
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05931
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59193
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46278
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56943
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69701
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934776
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191168
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468388
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769039
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096202
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453408
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845647
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283245
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729548
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11917
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55824
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04098
¹(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57172
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46239
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56487
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69248
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929888
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185901
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462696
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762878
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089478
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446057
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836946
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270206
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706987
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10249
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54192
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02305
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55198
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46169
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42455
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687973
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925031
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180675
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457022
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7567
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082744
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438681
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828835
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258253
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686156
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08787
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52595
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00554
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53273
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46062
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2732
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683443
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920151
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175382
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451316
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750485
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075983
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431333
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820725
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249301
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673033
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07358
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51037
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98847
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52452
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45919
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12585
¸(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678915
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91529
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170127
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445616
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744287
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069203
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423899
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812626
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240339
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657093
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05966
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49519
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97185
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52299
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37069
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9823
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674351
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910364
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164837
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439866
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738092
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06244
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416488
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804469
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231366
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64104
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04342
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48039
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95563
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52119
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24387
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84245
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669823
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905464
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159537
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43413
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731845
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055654
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409105
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796335
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222376
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625274
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02627
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46376
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93977
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51908
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12024
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70619
(437.41, 14.04, 298.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35375
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821006
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105456
”(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39712
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701396
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033004
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395761
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794214
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219357
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633109
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0873
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58827
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14507
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76526
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46054
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22923
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3555
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37858
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56039
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86486
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38607
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89704
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845675
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132318
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42416
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730783
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06483
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429328
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829726
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251728
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6692
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12774
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63354
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20099
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82776
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53083
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25874
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44619
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48397
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69788
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99764
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5572
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28426
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866815
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152473
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447482
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755095
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090443
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457407
(437.28, 14.08, 299.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860661
