¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ (337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.527063
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624664
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939381
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27935
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88044
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12008
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37227
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58504
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78724
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99845
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13503
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20742
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28254
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36045
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44121
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52493
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61164
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70149
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80172
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91187
…(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02584
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14388
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26607
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38877
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47043
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55507
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933607
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187487
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461818
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75913
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088785
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334854
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622694
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937242
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277035
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87561
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.115
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34873
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54087
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7414
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95083
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10887
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18093
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25566
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33317
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41355
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49684
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58314
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67255
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76519
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8611
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96891
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08588
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20692
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33227
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42783
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51196
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925558
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178794
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452413
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748925
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075237
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329086
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620917
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935343
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275013
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87162
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11084
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30754
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49819
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69711
‚(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90486
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08446
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15614
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23055
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30768
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3877
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4706
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55652
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64553
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73775
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83322
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93209
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03448
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15027
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27453
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3875
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47109
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917456
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170062
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442968
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738691
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06171
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327662
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619389
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933699
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273212
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86854
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08641
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26778
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45695
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65436
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86046
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06174
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13311
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2072
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28401
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36366
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44623
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53177
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6204
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71222
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80728
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90572
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0077
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1132
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22246
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34681
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43254
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909359
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161309
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433489
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728401
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048918
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326435
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618069
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93227
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27168
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86634
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04937
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22945
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41719
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61313
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81769
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0314
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1118
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18558
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26211
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34141
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42366
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50886
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59713
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6886
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7833
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88138
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98291
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08803
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19685
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30736
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40929
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901179
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152536
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424006
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718113
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029306
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325397
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616958
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931076
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270392
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84211
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0137
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19248
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37891
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57342
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77646
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98857
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09218
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1657
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24189
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32095
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40289
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4878
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57576
…(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66686
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76124
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85896
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96013
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06486
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16987
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.275
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37959
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893042
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143718
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414498
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707765
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007499
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324622
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616137
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93016
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269392
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81702
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9793
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15688
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34205
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53517
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73678
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94736
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07426
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14751
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22348
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30225
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38389
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46852
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55621
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64701
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74104
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83845
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93929
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03904
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14012
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24479
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35203
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884879
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134914
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404966
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697452
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98594
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319427
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615462
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929476
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268639
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79761
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95254
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12266
„(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30656
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49839
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69861
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90774
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05802
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13103
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20678
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28529
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3667
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45107
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53844
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.629
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72277
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81988
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91455
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01178
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11245
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21666
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32456
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876692
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12606
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395381
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68707
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964538
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29295
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615056
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929008
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268148
(337.22, 7.00, 311.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77942
