¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(378.48, 15.75, 296.68) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.953781
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93771
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46822
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45981
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90206
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.13969
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.34544
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.95343
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.92011
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.8903
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.86397
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.84111
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429021
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656907
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902634
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168302
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456398
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757515
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057831
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383644
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73824
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125549
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52972
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972875
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.417
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86895
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36368
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90744
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44165
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91196
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93398
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.91862
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.37289
Ê(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.03131
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.98862
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.94951
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.91394
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.88189
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423173
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650618
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895831
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160937
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448378
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740772
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03969
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36395
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716778
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10211
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511135
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952464
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38156
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83029
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32131
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86085
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41602
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40966
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96647
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.79671
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.40138
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.29292
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.33675
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.29676
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.26038
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.22758
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416165
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644304
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889019
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153558
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440367
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724209
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021771
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344444
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695534
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078917
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492826
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932378
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3468
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79237
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27979
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8152
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39129
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60863
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99951
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.82194
Ã(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.4309
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.32793
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.69919
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.65829
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.62105
(378.39, 15.99, 295.39) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.58743
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408648
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637984
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882197
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146184
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432361
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707817
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004007
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325198
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674581
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055967
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473932
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906635
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3127
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75519
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2391
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77296
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46049
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63747
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03307
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.84804
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.46145
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.36419
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401103
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631389
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875392
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138813
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418777
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69157
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986471
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306127
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653828
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033291
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449034
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875882
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27932
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72728
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22188
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76618
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61721
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66674
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06725
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.87502
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1099
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07985
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05275
Ë(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02856
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00726
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.98885
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97329
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96059
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95074
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.94372
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93953
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393487
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623232
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868568
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131413
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403918
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675565
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969134
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287315
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633326
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010884
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424865
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858076
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27122
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72216
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21629
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75998
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77849
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69649
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.95866
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.90289
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92481
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89513
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86835
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84446
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82344
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80526
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78993
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77742
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76772
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76083
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75675
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385935
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615066
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861765
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12405
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389194
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65971
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95199
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268705
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613524
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99963
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423456
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85054
Ã(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26695
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71751
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21118
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75437
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94272
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72674
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14017
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.93165
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13351
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.09402
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05754
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02403
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99347
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96583
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9411
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91925
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90026
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88414
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87085
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378341
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606897
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853498
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116675
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374679
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644045
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93524
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259405
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612473
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998457
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422153
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837226
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26314
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71334
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20662
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74934
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10997
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76246
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19688
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.9613
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.59413
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.5217
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370782
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598711
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844648
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109321
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360319
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636002
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93444
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258529
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611536
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997433
¹(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421062
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824347
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25976
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70965
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20258
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74489
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28027
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81153
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23379
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.99185
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.62993
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.56424
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363154
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59053
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835798
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100312
(378.39, 15.99, 295.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3596
