¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05691
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.4574
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.43743
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.41981
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.40452
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.39156
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.38092
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.37258
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.36655
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.36281
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.36137
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.36222
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404236
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619947
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84603
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071414
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313323
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573552
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854163
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15765
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486851
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839429
¼(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156923
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459607
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778936
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12182
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4912
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89029
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99444
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.71386
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.75619
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.81581
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.38792
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.36805
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.35051
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.3353
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.32241
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.31181
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.30352
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.29752
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.29381
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.29238
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.29323
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406365
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622202
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843873
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069147
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310863
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570906
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851336
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154561
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483459
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841441
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140378
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436444
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753781
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0948
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46213
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85889
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21288
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.68486
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.72994
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.78928
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.32135
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.30156
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.28411
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.26897
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.25613
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.2456
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.23734
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.23138
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.22768
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.22626
ª(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.22712
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408475
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624486
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841858
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066992
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308542
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568373
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848608
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151633
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480304
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849003
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119024
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413605
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729367
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06858
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43388
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82843
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43584
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.65788
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.70557
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.76464
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.25761
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.23792
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.22054
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.20547
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.19269
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.18221
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.17399
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.16805
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.16438
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.16297
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.16383
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410646
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62681
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839958
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064937
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306364
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566052
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846072
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148851
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488839
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842329
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102732
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391483
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705668
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04314
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40653
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79887
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66326
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.6329
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.68306
·(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.74189
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.19667
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.17706
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.15975
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.14475
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.13203
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.12159
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.11341
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.1075
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.10385
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.10245
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.10331
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41284
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628128
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838158
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063028
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304286
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563802
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843637
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158042
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504488
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832844
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09267
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370014
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682658
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01844
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37998
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77024
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.69098
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.6099
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.6624
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.721
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.13849
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.11896
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.10173
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.08679
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.07412
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.06372
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.05559
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.0497
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.04607
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.04468
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.04554
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415072
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626537
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836487
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06122
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302369
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561726
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853203
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172573
»(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520313
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823902
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083183
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359608
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660395
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99458
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35428
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74249
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.66624
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.58886
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.64356
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.70196
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.08298
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.06352
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.04636
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.03147
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.01886
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.0085
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.0004
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.99454
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.99092
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.98955
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.99041
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417302
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625118
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834918
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059546
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300557
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57146
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866726
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187278
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536366
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815566
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074316
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350109
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644723
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971458
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32939
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71565
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.64368
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.57073
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.62655
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.68476
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.0301
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.01072
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.99362
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.97879
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.96622
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.95591
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.94784
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.94201
«(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.93841
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.93704
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.9379
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419585
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623755
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833488
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058008
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310242
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584082
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88042
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202136
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552585
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807727
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065986
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341296
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63533
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949994
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30533
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80617
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.62329
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.55568
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.61134
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.66939
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.97982
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.96051
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.94347
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.9287
