¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(430.68, 10.93, 356.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59803
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451819
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670956
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926265
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198425
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322066
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436943
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556092
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679767
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808189
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941557
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08013
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12839
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273484
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427904
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592481
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768224
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956291
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153776
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363701
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589466
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797487
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933986
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077161
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227454
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385453
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551634
·(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714143
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853007
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998175
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150036
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30907
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475737
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707304
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96482
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239448
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397813
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514617
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63579
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761614
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892193
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0279
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16888
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131858
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277205
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431848
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59667
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772709
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961095
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160622
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371036
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597367
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800263
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936924
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080229
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230675
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388794
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555148
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730303
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874386
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020412
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173188
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333167
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500957
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744996
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004814
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281948
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476146
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59495
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718282
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846238
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979197
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11726
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26082
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135496
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281035
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435924
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601016
º(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77735
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966055
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167655
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378588
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605491
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803679
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940465
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083921
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234546
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392838
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559392
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734801
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896803
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043708
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197392
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358395
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537785
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784017
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046237
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326034
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557158
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678068
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80357
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933855
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06918
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2098
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139223
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285005
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440133
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605521
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782176
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971229
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173991
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386362
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613872
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807678
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944612
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088271
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239067
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397617
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564395
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739999
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920234
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068042
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222745
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384766
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575923
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824417
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089132
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371694
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640914
µ(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764033
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891811
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0245
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16236
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30561
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143095
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289114
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444507
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610159
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787133
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976534
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1797
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394417
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62251
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812233
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949392
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09325
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244299
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403073
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570103
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746015
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931495
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093482
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249198
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412291
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61533
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866209
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133551
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418917
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724239
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852943
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983134
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11833
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2588
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147088
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293337
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449018
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614959
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792282
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98203
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185631
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402672
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631384
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817404
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954754
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098887
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250187
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409209
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576545
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752763
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938609
·(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119982
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276763
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441042
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65611
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909475
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179482
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467814
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776406
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944899
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07761
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21543
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.151202
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297731
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45367
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619953
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797564
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987718
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191699
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411091
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640552
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823161
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960784
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10516
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256732
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416085
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583754
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760336
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946575
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143194
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305512
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470972
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698256
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954112
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226976
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51841
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830376
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04006
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17537
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31591
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155466
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302246
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458459
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625056
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80304
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993571
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197992
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41786
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649961
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829513
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967398
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112071
¸(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263996
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423676
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591675
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768678
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95534
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152412
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335459
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502184
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741783
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000321
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276052
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570723
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886235
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13848
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27655
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159825
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306906
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463423
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630359
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808684
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999624
(430.82, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204488
