¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(380.43, 15.00, 271.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69746
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802684
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910425
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019395
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132624
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250358
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400128
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815814
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862293
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10183
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35489
·(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62259
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91668
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38172
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478522
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57907
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683046
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783412
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887593
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995872
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108353
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225326
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379078
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579881
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756051
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990136
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2373
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49855
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77803
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08403
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372911
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469423
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566259
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662372
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762119
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865652
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973234
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085012
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20123
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358736
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558488
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457241
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88172
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12316
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37836
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64835
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94179
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364693
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454899
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546954
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642481
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74164
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844585
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951457
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062568
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178037
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339146
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537879
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033359
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776457
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01248
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26175
¸(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52539
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80452
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348603
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436886
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528408
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62339
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721966
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824311
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930586
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041033
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155797
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320195
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518005
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726778
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674247
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905012
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14867
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40618
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67869
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331852
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419619
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510628
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605091
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703088
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804865
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91057
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020358
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134478
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302059
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498897
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706688
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574964
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800744
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03895
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29061
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55685
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83886
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3157
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403051
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493599
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587551
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685044
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786263
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891367
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00055
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114067
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284573
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480563
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687362
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234138
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699482
·(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932493
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17853
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43869
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83097
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300311
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387196
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477281
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570791
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667775
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768456
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873001
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981641
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094546
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267831
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462925
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668818
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886326
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601173
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82921
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06989
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32419
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97364
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285575
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372076
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461708
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554731
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651277
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751452
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855519
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963565
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075883
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25175
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446032
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651088
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867599
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505666
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728906
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964437
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21319
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14668
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271557
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357613
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44688
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539442
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635519
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735245
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8388
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946348
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05809
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236343
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429888
¶(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634052
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849712
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412978
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631618
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862171
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26776
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258202
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34389
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432732
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524928
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62056
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719829
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822887
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929952
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041205
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221671
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414446
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617809
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832602
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059742
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537082
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76287
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35539
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245515
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330841
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419337
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511121
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606348
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705184
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807825
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914416
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025333
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207642
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399732
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60233
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816297
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042543
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445305
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683223
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44455
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233508
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318497
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406631
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498052
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592906
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691344
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79353
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899679
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012602
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194331
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3857
´(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58761
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80081
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026203
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356125
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760997
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53523
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222135
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306831
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394619
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4857
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580164
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678224
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780066
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885784
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00053
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181636
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372421
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573631
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786057
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010677
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248474
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839971
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62754
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216238
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295837
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383302
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474042
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5682
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665901
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767332
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872651
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989097
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169649
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35983
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560364
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772091
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995946
(380.55, 15.18, 273.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306496
