¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(332.67, 7.38, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482672
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868628
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347592
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882805
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43937
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09951
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82575
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7579
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84596
‰(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02607
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48832
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.82075
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.79707
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.77595
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.75738
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.74135
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.72785
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.71687
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70839
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70241
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.69892
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.69793
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.69943
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136744
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346658
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572454
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815965
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079311
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378543
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697124
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045259
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427694
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868913
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34791
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883161
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44577
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10675
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84805
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7863
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86696
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02499
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48704
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78683
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7632
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.74213
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7236
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70761
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.69413
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.68317
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.67471
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66874
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66526
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66428
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66578
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138571
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348619
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574567
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818247
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081782
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380556
ñ(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698908
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047215
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429846
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869171
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348199
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883484
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45218
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11401
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87032
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80575
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78972
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02392
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48579
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.75555
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.73196
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.71093
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.69244
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.67648
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66303
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.65209
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.64365
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63769
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63422
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63324
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63474
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140412
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350598
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576697
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820547
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084274
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382189
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700691
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049169
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431997
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869404
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348457
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883776
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45859
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12128
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89255
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16969
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88164
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02299
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48466
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.72688
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70333
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.68234
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66388
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.64795
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63452
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.6236
Ø(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61518
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60923
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60577
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60479
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60629
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142269
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352591
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578844
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822866
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086785
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383823
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702475
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051125
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43415
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86961
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348686
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884032
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46501
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12856
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19008
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81573
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88128
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02207
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48354
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70079
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.67728
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.65633
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.6379
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.62199
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60859
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.59769
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.58928
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.58334
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57989
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57891
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.58041
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144137
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354599
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581008
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825202
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089314
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385456
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704257
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053079
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4363
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869791
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348888
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884257
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47144
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34002
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90428
‡(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81685
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8808
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02123
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48255
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.67728
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.6538
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63287
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61448
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.59859
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.58521
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57432
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56592
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.55655
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.55558
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.55707
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146021
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356623
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583186
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827555
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091863
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387086
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706038
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055032
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438452
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869946
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349059
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884451
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61807
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12114
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90786
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81788
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88022
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02045
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48164
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.65631
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63287
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61197
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.59359
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57772
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56437
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.55349
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.5451
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.53919
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.53574
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.53477
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.53626
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147918
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358662
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585382
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829926
ß(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094431
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388716
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707818
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056983
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440601
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870074
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349201
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983535
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47035
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1254
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91134
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8188
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87953
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01971
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48077
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63788
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61446
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.59358
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57523
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.55939
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.54604
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.53518
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.5268
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.52089
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51745
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51648
(332.28, 7.38, 364.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51797
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149828
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360713
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587593
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832314
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097017
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390347
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709599
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058934
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442748
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038709
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41758
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885219
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47413
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12968
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91474
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81964
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87872
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01908
(332.28, 7.38, 364.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48001
