¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(385.16, 13.71, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748593
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066595
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694849
·(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71467
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81531
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97735
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967703
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103593
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24793
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401519
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236544
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707985
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278257
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941072
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70578
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69889
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920988
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054088
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195379
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345629
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972311
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38506
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899004
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498829
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59688
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.875232
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005633
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143998
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291067
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726336
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108708
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552337
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097592
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48867
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.830521
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958317
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093828
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237749
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390867
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851908
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249208
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731911
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304339
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.78675
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912001
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.04477
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185678
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335518
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612753
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981122
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39729
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91839
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743896
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.866724
¸(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.996785
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134817
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281476
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389503
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731932
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114266
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566258
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112379
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.701988
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822392
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949896
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08512
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228716
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180596
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499674
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854565
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251554
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741644
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.660959
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77905
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904054
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036561
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177186
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326735
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282771
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61296
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980894
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402936
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923923
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.620784
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736676
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859236
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989109
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126884
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273277
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079707
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38766
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729541
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111159
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568101
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.581501
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.695189
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.815446
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.942745
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077729
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221138
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88929
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177122
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495504
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849623
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245694
´(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739701
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.543003
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.654599
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.772551
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897417
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029723
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170182
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31953
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979939
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277199
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606556
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973481
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39851
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.505332
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.614887
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.730674
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.853101
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982846
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120497
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266736
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794939
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072987
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380105
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72094
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101386
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468473
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.576035
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.689678
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.809809
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937045
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071943
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215216
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881668
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168632
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486047
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839015
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233683
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.432347
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.538024
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.649574
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.76746
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892268
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024529
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164951
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31425
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702028
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970785
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26704
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595318
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960968
´(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.396997
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.50081
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.610373
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726094
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848527
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97826
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115855
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262144
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.53311
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785233
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062424
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368446
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708099
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087137
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.362379
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.464403
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.572001
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.685605
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805771
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.933028
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067967
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218648
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403409
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66083
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945016
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260129
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61164
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006031
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.346078
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.453533
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.567155
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68741
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814942
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.950343
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094384
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247838
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395006
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651614
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934786
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248805
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59893
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99174
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.36594
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.474473
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.589294
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710843
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839734
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.976649
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.122329
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248191
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386702
¸(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642477
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924647
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237527
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586351
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977575
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.386147
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.495805
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.611788
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734651
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.864985
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003467
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150841
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246624
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378436
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633354
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914595
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226353
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573864
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973015
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.406707
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.517481
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634705
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758905
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.890702
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.030778
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152718
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245487
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370232
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624363
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904624
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215305
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561497
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973503
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.4276
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.539568
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.658027
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783587
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916875
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058596
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152057
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244778
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362089
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615407
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89473
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204289
(384.32, 13.72, 309.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549208
