¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(397.46, 12.16, 328.64) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 23.09928
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58551
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34517
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405293
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634939
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877934
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135261
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424983
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759523
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126966
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532239
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981493
¨(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482161
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03176
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67723
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40309
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38894
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34383
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41545
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69842
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97283
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56655
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35199
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398319
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627428
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866555
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122924
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41118
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744429
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11032
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513844
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961054
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459312
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99662
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64813
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36649
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34569
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32642
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39458
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72158
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97869
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54456
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34975
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977126
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61834
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855173
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11067
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397355
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7293
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093679
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495453
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940569
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436413
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963709
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61899
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3316
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30209
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30891
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37328
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72096
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98397
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5196
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33845
š(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96904
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178418
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843855
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098453
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383506
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714111
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076952
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476979
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920064
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411123
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931622
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58982
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29828
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25816
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29138
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35148
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72049
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98875
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49171
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31812
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960971
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169735
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39464
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086269
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369622
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698905
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060239
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458475
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899544
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382518
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899691
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55738
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26499
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20769
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27383
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32921
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70219
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99295
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46088
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41624
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952918
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161071
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385295
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627482
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355706
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683649
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043494
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439981
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878971
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354039
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867882
†(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51712
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23169
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15362
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23396
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30649
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64557
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9966
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42715
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66853
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944885
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152429
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375974
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617401
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878897
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668382
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02669
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421425
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858385
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325653
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836245
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47687
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19837
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09962
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16426
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28334
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58885
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99974
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3906
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92946
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93687
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143808
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366676
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607346
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867991
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158682
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00988
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402864
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837774
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297428
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804768
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43665
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1651
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04573
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09461
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25973
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5321
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00233
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35123
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19808
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928877
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135211
û(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357405
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597321
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857119
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144822
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993061
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384266
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815969
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269358
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773436
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39642
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13186
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99195
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02502
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23567
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47524
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00432
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30907
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47557
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920905
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126637
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348161
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587327
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842573
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130968
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452592
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365671
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790749
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241385
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742258
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35628
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09031
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93825
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9555
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19959
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41835
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97208
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18063
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76255
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912955
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118089
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338946
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577365
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827034
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117125
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43742
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789121
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765651
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213562
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71122
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31614
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04419
ì(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8847
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88608
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.156
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36535
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92755
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00768
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06969
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90503
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109568
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329759
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567435
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811779
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103296
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422266
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772442
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740646
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185858
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680376
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27606
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99816
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83129
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81678
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06512
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31405
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84959
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8326
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39432
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89713
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101074
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320606
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557541
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798929
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08948
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40713
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755792
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13297
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158322
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649709
(399.34, 12.28, 329.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23607
