¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(409.97, 14.51, 245.76) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.8516
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88829
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20302
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53551
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88735
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455185
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681007
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926176
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191111
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478265
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790539
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131292
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475356
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759517
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064875
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393699
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748788
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13333
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51379
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90993
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34383
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81551
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33458
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72735
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0324
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35446
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69495
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05542
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456871
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68249
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927755
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192803
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480117
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792562
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133479
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482393
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767103
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072968
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402406
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758181
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15193
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54838
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95192
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38939
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86504
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38954
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86905
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18125
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51103
ç(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85988
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.28977
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.73475
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.7803
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.82888
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.85069
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.85992
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.87198
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.90492
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458564
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683938
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929318
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194493
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481956
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794559
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135688
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489744
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774976
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081457
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411572
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786847
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19501
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5882
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99498
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.436
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91576
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44584
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01542
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33508
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67292
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03047
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.15907
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.60007
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.64488
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.6927
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.74357
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.79753
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.85462
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.11145
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460281
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685368
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930872
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196185
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483791
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796535
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137863
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497499
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783272
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09951
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448655
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827159
í(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23888
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6322
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03905
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4838
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96776
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50351
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10531
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49407
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84036
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20704
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.03285
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.86948
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.47001
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.51411
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.5612
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.61132
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.02428
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.91133
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.80242
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462036
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68681
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932393
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197855
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485612
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798534
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140014
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507065
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80897
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134509
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486504
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868252
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28358
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67747
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08415
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53274
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02103
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5626
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17033
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65844
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01356
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.87693
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.91098
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.603
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.34444
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.25553
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.13149
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.0118
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.89633
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.78498
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.67761
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463759
Ö(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688232
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933943
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199502
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487389
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800481
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142176
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515621
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841969
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170135
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525047
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910056
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32913
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72384
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13142
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58286
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07561
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62312
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23695
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82842
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19281
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.75984
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.79333
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.34817
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.22323
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.12716
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.0048
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.88673
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.77283
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.663
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.55712
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465529
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689648
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935452
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201156
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489201
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802432
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1443
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518804
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875546
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206347
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564219
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952597
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3755
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77127
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18261
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63418
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13146
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68505
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3052
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9913
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.61665
õ(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.64684
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.10442
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.10625
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.00331
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.88255
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.76604
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.65365
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.54528
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.44082
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467311
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691037
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936972
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202775
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490943
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804351
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146416
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521113
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894517
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243203
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604126
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995921
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42267
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81973
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23502
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68669
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1887
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74847
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37506
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06873
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.50812
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.53781
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 21.1531
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.87118
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.28052
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.26329
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.24867
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.23664
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.2751
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.36962
(411.41, 14.49, 245.85) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.46781
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469078
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692406
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938467
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204409
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49273
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806276
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148481
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523409
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899675
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280656
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644687
ø(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04002
