¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.25694
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872624
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119557
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386027
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674432
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007543
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390335
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787445
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218513
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695595
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22631
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77137
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36979
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37034
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67412
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67756
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.65178
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.62841
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.60744
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.58885
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.57263
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.55876
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.54723
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.53804
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.53118
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.52663
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.52441
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.52451
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.52692
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236526
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43644
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650584
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880582
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128119
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395298
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684481
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028494
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413419
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82003
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254483
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735491
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26538
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80601
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40852
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35069
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.5437
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.51577
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.49026
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.46713
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44637
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42797
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.41192
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.39819
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.38678
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.37768
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.37088
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.36638
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.36418
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.36427
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.36666
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243049
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443405
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65807
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888625
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136787
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404676
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697545
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049569
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436619
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852936
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290822
¦(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775818
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29702
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84116
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44781
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33073
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.38721
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.35956
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.3343
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.31141
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.29086
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.27264
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25674
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.24315
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23185
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22284
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.21611
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.21165
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20947
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20956
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.21192
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249664
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450473
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665652
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896763
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145565
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414127
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716837
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070729
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459968
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886168
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327501
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816569
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32909
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87683
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48766
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31042
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23609
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20872
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1837
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16103
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14068
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.12264
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.10689
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.09343
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.08224
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.07331
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06665
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06223
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06007
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06015
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06249
˜(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256331
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457625
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673327
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905012
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154414
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423727
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73619
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092003
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483414
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916036
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364585
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857766
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3616
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91295
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52807
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28983
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.09015
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06303
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.03825
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01579
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.99564
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.97776
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96217
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94883
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93775
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.9289
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.9223
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91793
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91578
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91586
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91817
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263078
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464823
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681069
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913316
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163421
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43345
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755665
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113333
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506963
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942106
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402035
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894481
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39456
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94959
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56903
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42883
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94918
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92231
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89776
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87551
œ(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85554
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.83783
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82238
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.80917
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79818
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78942
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78287
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77854
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77641
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77649
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77877
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269918
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472151
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688911
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921739
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172503
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447062
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775187
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134775
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530625
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968326
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439856
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924649
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42789
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9867
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57396
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0383
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81301
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78638
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76206
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72021
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70267
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68735
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.67426
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66337
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65469
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6482
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6439
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64179
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64187
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64413
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276814
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479549
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696833
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930246
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181661
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464983
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794764
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156309
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55438
¡(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994667
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478039
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955163
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45766
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96483
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52553
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69688
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68147
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65508
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.63097
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.60911
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58949
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.5721
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.55692
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54394
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.53314
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.52454
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.5181
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51384
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51175
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51182
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51406
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283261
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486996
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704843
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938873
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190941
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48297
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814445
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177944
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578226
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021133
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513789
