¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89882
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928204
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137872
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363897
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608232
û(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872053
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661407
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005222
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38269
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79888
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260054
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773725
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34942
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9989
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73721
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58376
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56416
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71259
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0761
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72108
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74434
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29292
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12099
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10758
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02996
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02259
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.01821
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20438
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34354
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922969
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132236
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357813
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601645
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858789
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159181
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998014
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374723
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790096
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250271
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762818
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33713
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98497
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72132
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56549
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54287
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6875
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04609
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68453
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69895
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23499
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9739
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9546
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87164
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85839
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84813
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89013
á(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14958
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14812
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14982
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917732
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126597
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351727
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595007
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84552
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144672
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990725
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366734
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781242
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240417
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75185
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32482
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.971
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7054
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54715
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52151
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66233
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.016
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64794
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65347
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84433
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8192
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73088
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71183
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69575
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68803
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94304
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.967
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96243
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.961
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912494
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120958
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345642
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579315
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832247
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130161
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456404
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358709
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772394
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230595
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740812
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31243
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.957
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68939
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52875
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5001
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63711
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98586
ê(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61128
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60794
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60731
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58249
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56066
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54178
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74784
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80447
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79374
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78612
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907253
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115319
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339555
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563874
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818973
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115651
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440481
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797607
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763456
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220687
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729781
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30002
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94297
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67338
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51029
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47862
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6118
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95562
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57458
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56237
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19798
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41437
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6101
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66016
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64333
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6296
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62594
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902016
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109681
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33347
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548685
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805698
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101145
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424565
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779963
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.171766
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210745
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718692
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28755
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92886
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65728
ó(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49177
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4571
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58645
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92536
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53779
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51675
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49002
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53362
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51074
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49097
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47429
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896779
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104044
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327388
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533747
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792429
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086645
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40866
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75826
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.154728
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.581405
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707567
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27503
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91472
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64117
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47322
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43551
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56108
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89508
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50095
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47108
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9447
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38459
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.34715
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891544
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098411
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321311
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51906
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779164
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072155
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392769
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736754
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.131382
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.564518
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.03553
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26254
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90056
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62502
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45463
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4139
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53564
ó(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86471
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4641
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4254
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.65637
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42421
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886311
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09278
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315235
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50462
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765907
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057675
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376892
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715449
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.108066
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.54765
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.016706
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.536718
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88631
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6088
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43598
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39225
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51019
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83431
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42723
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3797
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39856
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.35297
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881083
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087154
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303308
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49043
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75266
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043209
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361032
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694346
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.084785
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.524755
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.99791
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.520061
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09261
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75675
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41734
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37057
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48466
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80387
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.26784
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.8314
(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34431
