¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(332.34, 7.49, 364.76) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29959
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88915
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12566
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22834
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.60359
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58314
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56508
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.54937
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53601
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.52499
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.5163
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50993
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50588
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50415
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626281
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808817
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006988
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222181
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455088
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707029
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979118
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276195
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600543
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958549
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359136
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795457
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287164
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829317
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43536
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12256
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91963
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8363
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89214
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12859
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25731
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63088
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6104
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59229
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57655
Ó(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56316
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.55211
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.5434
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53701
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53295
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53121
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628636
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81134
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009371
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224614
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457717
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709978
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982321
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279586
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604327
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961643
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363303
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798507
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291701
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833766
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4408
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12879
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92554
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83783
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89542
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13186
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38365
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66062
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64009
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62194
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.60616
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59274
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58166
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57292
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56652
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56244
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56069
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631043
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813916
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011796
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227092
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460393
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712899
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985586
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283037
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608183
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964783
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36756
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801608
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296352
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838325
ğ(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4464
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13518
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93165
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84352
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89898
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13549
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51326
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69282
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67224
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65405
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63823
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62477
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61366
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6049
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59847
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59438
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59261
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6335
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816546
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014266
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229663
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463114
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715848
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988908
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286551
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612109
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968272
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371904
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80599
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301115
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842986
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45218
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14174
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93796
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84944
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82718
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1395
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64613
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72751
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70688
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68863
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67277
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65927
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64813
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63934
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63289
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62878
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.627
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636007
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819231
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016776
Ç(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232368
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46588
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718845
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992288
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290125
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616105
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972666
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375719
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810908
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305987
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847755
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45811
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14846
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94445
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85559
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83084
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14383
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71483
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.76472
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74403
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72573
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70982
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69628
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68511
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67629
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66981
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66568
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66389
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638564
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821969
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019328
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235116
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468689
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72189
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995726
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293757
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620169
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977136
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379348
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815922
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31097
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85263
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46417
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15534
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95113
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86196
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83483
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14857
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72049
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.80447
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.78372
â(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.76537
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74941
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73583
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72461
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71576
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70926
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7051
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7033
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64117
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824759
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02192
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23791
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471544
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724984
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999222
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297451
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624226
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981681
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383024
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821033
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316065
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857686
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47038
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16238
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95801
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72429
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83907
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15363
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7266
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84681
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.82598
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.80757
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79156
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77793
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.76667
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75779
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75126
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74708
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74526
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643826
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827604
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024682
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240749
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474442
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728124
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002776
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301205
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628336
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986302
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38675
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826239
ı(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321269
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863526
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47672
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16959
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96507
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72817
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84362
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15902
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73314
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89175
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.87085
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85238
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.83631
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.82263
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81133
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.8024
