¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(340.66, 7.12, 366.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112545
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07163
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21735
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3914
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57243
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76071
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95671
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13664
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32051
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046638
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254193
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477073
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717466
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97747
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259542
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56676
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90747
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283127
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277596
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773827
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32776
×(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94997
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2594
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36185
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46786
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57764
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69132
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.809
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9309
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05715
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20579
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3812
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56359
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75338
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95095
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15178
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33801
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045728
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253257
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476066
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716377
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976294
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258262
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565162
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905347
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280788
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274082
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769916
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32337
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94504
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13959
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23958
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34307
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4502
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56111
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67598
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79492
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91811
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04571
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19733
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37412
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55803
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74944
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94872
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15633
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35943
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044828
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252336
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475072
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715305
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975132
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257002
ç(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563786
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903226
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278455
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270554
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765961
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31896
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92933
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02365
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12129
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22235
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32695
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43526
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54744
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66357
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78382
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90837
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03741
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19195
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37029
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55585
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74899
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95013
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15971
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3782
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043937
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251427
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474094
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714246
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973985
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255756
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562429
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901105
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821048
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267033
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762044
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31458
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85376
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93925
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00681
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10558
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20779
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31362
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42315
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5366
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65408
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77572
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90176
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03232
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18975
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36976
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55712
Ô(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75213
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95528
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.167
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043058
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250534
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473131
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713208
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972859
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254532
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561094
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898988
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817837
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263493
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7581
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31016
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77697
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92009
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9713
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02468
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09249
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19591
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.303
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41389
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52869
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64754
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77073
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89829
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03045
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19086
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37267
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5619
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75896
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96424
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04219
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249652
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472183
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712183
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971751
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253326
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559783
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413496
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814627
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259914
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754148
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30574
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70217
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90242
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95345
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00662
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06195
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11949
Ü(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18682
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29521
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4075
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52372
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64411
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76882
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89805
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03193
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19527
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37904
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57032
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76953
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97711
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041078
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248778
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471249
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711174
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970658
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252141
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558489
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413199
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811413
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256359
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750187
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3013
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62934
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88318
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9371
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99007
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04521
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10257
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1622
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22418
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2903
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40404
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5218
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64378
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77013
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90107
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03675
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20315
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38898
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58244
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78398
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03952
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247867
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470331
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710184
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969584
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250976
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054914
ò(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412951
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808154
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252782
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746213
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29684
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55844
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80862
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92231
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97508
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03005
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08721
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14665
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20842
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27257
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33916
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40822
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52295
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64659
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77467
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90745
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04507
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2146
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40259
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59838
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037958
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246967
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469428
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709208
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968529
(341.15, 7.14, 365.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249828
