¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(335.58, 7.37, 318.18) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77133
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.31645
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.16774
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10507
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.09412
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13064
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.24179
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.54556
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393251
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638605
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380871
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691121
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029891
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401175
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809825
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.198709
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.174011
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.150807
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.151939
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.237911
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.326917
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.453446
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.760658
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.04893
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.17885
(335.45, 7.19, 318.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.52988
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.26297
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11536
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05797
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04704
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.08669
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.19704
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.50691
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396021
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640292
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38059
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690839
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029591
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400816
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809451
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.071064
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.046641
É(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.023696
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.049127
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.132885
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.219596
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.382654
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.685038
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.94881
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.10599
(335.45, 7.19, 318.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.83919
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.21207
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.06551
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.01314
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00223
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04485
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.15446
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.47016
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398715
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09507
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380212
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690424
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029102
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40035
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812078
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.948215
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.92406
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.901363
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.949638
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.031281
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.115799
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.31359
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.611301
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.85184
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.03507
(335.45, 7.19, 318.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.16237
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.16372
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.01816
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.97054
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95964
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00509
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11399
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.43528
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401336
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096306
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379746
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689904
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028572
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39971
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814802
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.829936
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.806041
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.783585
Õ(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.853344
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.932964
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.015388
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.246214
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.66128
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.75793
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.96603
(335.45, 7.19, 318.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.96542
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11787
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.97325
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93013
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.91926
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.96739
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07562
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.40225
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403882
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099231
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381726
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689276
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027864
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399876
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.741096
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.716018
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.692374
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.685077
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.760125
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.837812
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.918233
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.180485
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.57201
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.66699
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.89884
(335.45, 7.19, 318.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.80161
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07448
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93074
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.89188
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.88103
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93171
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03932
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.37104
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841251
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102116
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384817
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692124
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027387
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402037
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.631072
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.606252
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.582853
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.596599
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.669863
Ñ(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.745701
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.849791
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.116361
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.48555
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.57893
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.83346
(335.45, 7.19, 318.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.64321
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03351
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.89061
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.85577
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.84493
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.89804
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00505
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.34165
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84381
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10488
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387806
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695405
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030962
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404015
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.525025
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.50046
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.477295
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.510897
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.582448
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.656519
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.790969
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.053803
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.40181
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.49365
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.76985
(335.45, 7.19, 318.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.49002
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.99492
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.8528
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.82177
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.81094
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.86634
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9728
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.31404
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846286
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107559
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390718
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698557
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034434
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405861
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.42278
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.39846
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.375526
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.427867
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.497783
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.570156
Ø(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.733562
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.992778
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.32072
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.41108
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.70797
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.38457
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95869
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.8173
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.78983
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.77903
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.83659
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94253
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.2882
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84866
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110151
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39353
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701646
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037786
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.349648
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.324175
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.300092
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.281399
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.347417
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.415763
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.486514
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.677538
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.933246
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.24221
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.33114
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.64779
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.32835
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.92477
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.78406
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.75996
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.74917
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.80878
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.91423
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.26411
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850974
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112659
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396235
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704607
(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040998
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.254282
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.229054
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.205202
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.204894
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.269458
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.336299
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.405495
(335.45, 7.19, 318.89) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.622869
Ò(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.08162
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.16619
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.25887
(335.45, 7.19, 318.89) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.58928
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.27592
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.89313
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.75306
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.73211
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.72133
(335.45, 7.19, 318.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.78288
