¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(397.74, 13.95, 247.68) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.591535
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883253
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081729
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297206
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524967
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767899
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036811
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331131
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642344
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980366
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343175
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734146
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168497
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63882
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16455
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72483
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37542
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05138
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82422
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70129
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70083
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86976
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24366
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91513
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20399
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525208
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69808
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883024
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081446
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296904
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52436
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767242
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036026
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329659
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64074
¢(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978591
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340765
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731497
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165634
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634533
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16005
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71711
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36116
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03691
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80596
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67668
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67159
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83189
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18929
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84785
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09946
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525081
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697943
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882878
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081244
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296686
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523871
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766715
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03535
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32834
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6393
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977021
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338599
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729116
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163057
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630601
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15591
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7099
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34756
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02306
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78842
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65298
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6434
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7953
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13662
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78257
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72171
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9951
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525023
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697883
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882813
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081122
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296555
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523499
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766314
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034781
¡(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327168
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638025
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975651
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336673
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160756
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627024
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15214
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70317
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33462
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00985
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77161
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63019
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61623
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75997
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08563
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71927
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63788
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86624
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525038
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697898
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88283
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081107
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296509
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523246
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76604
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034318
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326148
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636912
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974482
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334991
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725152
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158739
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623796
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14699
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69694
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32233
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99507
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75552
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6083
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5901
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72428
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0363
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65792
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55665
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74095
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525125
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697992
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882929
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081212
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29655
œ(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52311
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765894
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033962
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325278
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635965
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973516
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333549
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72357
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15697
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620926
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14184
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6912
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3107
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98045
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74014
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5873
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56498
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68437
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99083
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59848
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47801
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6191
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525283
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69816
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88311
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081406
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296678
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523092
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765875
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033713
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324559
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63518
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972752
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332349
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722251
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154693
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.618407
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13713
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68616
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29971
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96654
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72548
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5672
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54087
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64587
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94714
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53333
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40189
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.02919
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525514
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698406
£(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883373
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081689
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296891
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523193
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765984
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033573
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323991
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634561
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972188
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331392
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721199
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152736
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616241
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13286
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68211
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28938
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95333
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71021
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54798
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51527
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60879
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90495
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46994
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32826
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93514
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525816
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698728
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883718
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082059
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297192
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523412
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766219
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033538
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323572
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634105
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971828
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330676
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720415
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151097
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614429
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12904
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67845
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27969
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94082
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69341
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52904
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48826
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57309
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86425
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40863
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2586
£(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84408
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526188
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699127
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884145
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082516
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297577
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523749
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766583
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033612
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323305
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633813
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971669
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330204
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719894
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149778
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612967
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12565
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67516
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27064
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92901
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67742
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50935
(397.68, 13.95, 247.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46238
