¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(433.80, 15.04, 249.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323069
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932847
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223595
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536034
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883964
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26691
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690248
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160756
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682724
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27229
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94036
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70599
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58994
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58974
Ÿ(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66765
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97234
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48278
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19139
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34908
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99937
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196392
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424271
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666876
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931376
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22199
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534631
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882423
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265205
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688358
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158646
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681028
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2714
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94046
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70747
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59376
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.596
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67286
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97936
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49257
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20134
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36035
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01777
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194886
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422647
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665807
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929843
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22032
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533156
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880803
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263415
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686375
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156427
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679202
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27036
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94039
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70875
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59736
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60197
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67802
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98635
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50235
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21149
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37184
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03643
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193338
®(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420975
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664715
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928255
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21859
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531611
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879109
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261543
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684299
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154109
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677253
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26919
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94017
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70985
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60074
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63077
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68314
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99331
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51211
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22184
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38359
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06148
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191747
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419257
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663603
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92661
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216797
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529999
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877338
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259585
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682129
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151688
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.675177
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26787
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93978
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51816
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45014
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43569
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63247
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31122
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52186
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23239
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39557
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08972
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190111
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417492
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662466
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924909
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214943
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528317
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875489
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257543
Ù(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679868
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14916
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672974
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26641
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69405
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52167
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44733
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43491
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64178
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99704
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90565
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24313
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40779
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11806
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188434
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415682
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661287
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923152
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213028
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526579
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873569
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255421
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677515
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146533
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670647
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97307
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69694
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52501
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4444
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43412
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64978
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00931
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5481
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49471
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42025
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14649
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186716
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413826
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659278
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921339
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211054
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525207
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871573
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253217
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675069
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143806
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33715
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97544
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69963
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5281
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44138
ğ(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43438
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65757
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02162
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55081
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44406
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43295
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.17502
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184953
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411924
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65722
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919471
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209019
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523796
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869499
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250926
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672534
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140976
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33911
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97766
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70214
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53097
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43828
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44087
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66527
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03386
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55371
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46196
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36796
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20313
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183151
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409978
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655112
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917549
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206923
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522346
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867355
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248552
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669909
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770768
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3409
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97968
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70448
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53367
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43507
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44723
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67278
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04612
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5568
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.477
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72035
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22584
ô(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181306
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407987
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652957
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915571
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204766
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52038
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865139
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246103
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258434
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770823
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34258
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98159
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70659
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53612
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43181
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45344
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6801
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05838
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56006
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48099
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74254
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17942
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405952
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650755
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913539
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202553
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517959
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862847
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243577
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255408
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770657
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34411
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98329
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70853
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53765
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42844
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45955
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68729
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07058
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56359
(433.33, 14.98, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4852
