¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378176
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.58117
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.32242
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.31046
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.30022
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.29168
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.28483
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.27968
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908221
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101741
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309348
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532585
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773232
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033401
ø(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315468
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622309
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95671
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326398
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767311
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258993
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81061
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.788263
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.758271
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.729915
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.703165
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.678002
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.654407
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.632361
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.611845
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.592849
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.575351
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.559342
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.54615
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.42109
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.40897
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.39858
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.3899
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.38294
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.37768
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913545
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107432
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315462
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539177
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780346
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041123
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323822
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631414
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967205
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352135
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795919
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291005
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846644
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.915011
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.884533
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.855707
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.828509
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.802923
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.778927
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.756499
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.735622
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.716284
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.698465
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.682155
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.61767
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.52323
ä(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.51094
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.5004
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.49158
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.4845
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.47913
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918935
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113222
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321674
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54585
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787557
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048877
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332305
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640623
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977283
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339859
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776978
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263898
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809586
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42524
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.01563
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.98632
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.95866
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.93263
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.908212
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.885385
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.864131
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.844435
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.826283
(378.26, 14.72, 274.12) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.809656
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.69058
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.62897
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.61651
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.6058
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.59684
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.58963
(378.26, 14.72, 274.12) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.58415
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924363
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119058
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327926
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552574
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794815
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056751
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340814
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649926
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979465
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299747
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732427
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214155
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753677
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36197
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.27248
ı(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.2423
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.21381
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.18701
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.16185
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.14344
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.13217
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.12244
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.11423
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.10755
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.76489
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.18356
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.18061
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.17947
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.18015
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.18265
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.18697
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929853
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124924
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334229
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559354
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802143
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064694
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349459
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659328
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973019
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273944
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688354
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16494
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698441
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29946
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.41567
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.38495
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.35595
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.32866
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.30303
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.27907
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.25675
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.23605
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.21695
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.19944
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.84065
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.20423
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.18836
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.17435
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.16218
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.15185
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.14334
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935394
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130851
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340595
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566253
è(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809569
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072722
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358158
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668842
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96686
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267315
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644724
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116309
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643822
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23774
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.56452
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53324
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.50371
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.4759
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.44979
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.42536
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.4026
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.38148
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.362
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.34412
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.91787
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.38915
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.37288
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.35849
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.34598
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.33534
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.32655
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940972
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136843
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347016
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573149
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817049
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080794
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366967
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6784
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960972
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260957
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601567
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068187
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589848
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1768
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63738
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.68746
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.65737
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.62902
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.6024
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.57749
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.55427
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53272
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.51282
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.49456
è(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.99657
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.58166
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.56498
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.5502
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.53733
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.52636
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.51727
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946632
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142901
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353528
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580149
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824567
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088978
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375845
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677893
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955355
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254876
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579162
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020606
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536539
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11262
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55678
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.84794
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.81725
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.78834
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.76119
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.73577
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.71206
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.69006
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.66973
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.65107
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.0768
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.78221
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.76507
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.74989
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.73664
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.72532
