°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513114
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.61008
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.5877
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.56857
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.55268
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54004
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.53062
(331.26, 7.38, 369.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.64446
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.8208
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.8187
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313502
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524967
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75217
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996831
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260997
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547119
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85789
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196624
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567234
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974361
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415468
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894774
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42715
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02183
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66109
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40815
¶(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26817
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02453
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80188
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14299
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13473
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35877
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.93676
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.91173
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.89002
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87161
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.8565
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84467
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.40086
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.39494
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.39265
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314216
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525753
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753016
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997737
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261991
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548162
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859023
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197872
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568627
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975849
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415175
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894478
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42679
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02142
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68391
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44157
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30641
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03039
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80845
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40615
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14182
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36756
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18319
(331.26, 7.38, 369.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.99879
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31497
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526559
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753891
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998671
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262987
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549251
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860234
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199161
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570047
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977449
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414999
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894238
”(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42656
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02256
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7136
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47534
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33792
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03708
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81587
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67255
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1491
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37673
(331.26, 7.38, 369.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19494
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.440322
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.392285
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.368575
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.346594
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.32558
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.305529
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.286414
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.268205
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.250926
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.234529
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.21902
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.204376
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.190571
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.177623
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.165527
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.154235
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.143772
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.134091
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.125241
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.11717
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.10989
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.103395
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.097789
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.104734
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.135544
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.216312
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.339063
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.308629
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.285826
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.264009
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.243135
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.223212
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.204207
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.186123
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.168935
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.152613
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.13717
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.122582
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.108833
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.095916
Ï(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.083824
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.072544
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.062073
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.052391
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.043501
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.035391
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.028049
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.021498
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.016049
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.02071
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.04041
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.079613
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.155097
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.283394
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.257249
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.234576
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.212883
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.192123
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.172317
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.153416
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.135417
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.118309
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.102067
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.086693
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.072168
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.058474
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.045605
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.033552
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.022304
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.011855
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.002194
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.993316
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.98521
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.977867
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.971292
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.966009
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.969858
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.98595
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.016682
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.068467
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.166674
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.248546
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.223917
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.201336
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.179707
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.159034
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.139284
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.120452
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.102515
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.085452
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.069266
Í(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.053935
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.039443
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.025783
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.012939
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.000911
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.989675
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.979235
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.969587
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.960718
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.95261
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.945267
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.938678
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.933526
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.936939
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.951316
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.978295
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.021991
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.094043
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.227889
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.203837
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.181282
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.159695
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.139049
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.119318
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.100509
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.082602
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.065563
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.049386
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.034064
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.01958
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.005932
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.993095
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.981067
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.969835
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.959392
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.949739
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.940849
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.93273
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.925377
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.918775
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.913682
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.916889
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.93035
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.955455
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.99545
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.05851
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.180838
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.218759
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.194877
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.172309
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.150716
Î(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.130052
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.110326
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.091499
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.073573
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.056519
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.040318
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.024983
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.010489
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.996822
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.983964
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.971917
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.960663
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.9502
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.940517
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.931605
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.923459
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.916077
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.909439
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.904366
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.90749
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.920568
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.944886
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 4.983356
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.043052
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.150387
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.220206
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.196243
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.173632
(331.26, 7.38, 369.47) (336.82, 1.08, 387.69) (0.81, 2.16, 0.81) Human 5.151975
