¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04717
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74037
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.58177
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49873
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08835
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30101
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47314
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07593
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.722789
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.081992
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.477567
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.919917
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.438926
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05101
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77071
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.61718
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56235
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18745
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48468
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75078
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45564
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.731923
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.092043
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.488672
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.932804
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.45507
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07191
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80019
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.65161
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62404
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28457
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65068
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01573
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81423
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.740749
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.101754
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.499405
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.945232
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.472789
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0921
º (375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.8288
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.6948
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68383
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38599
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81418
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28019
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18208
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.749267
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.111124
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.509762
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.957196
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.489861
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11488
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.85652
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73698
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.79505
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49986
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97493
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54395
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55955
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.757466
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.120149
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.519736
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.969481
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.506269
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13805
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.88331
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.7781
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.84409
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59439
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13269
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80649
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.765347
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.128821
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.529325
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.981477
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.522011
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.16041
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.91101
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.81814
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.89308
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68321
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28714
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06765
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.772903
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.137138
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.53852
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.992929
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.537071
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18195
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94406
Ï (375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.85706
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.9573
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76889
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44528
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32689
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.780138
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.1451
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.547323
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.003829
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.551445
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20264
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97613
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89484
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.02034
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85128
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63087
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59375
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.787042
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.152701
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.555731
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.014174
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.565124
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22247
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.00719
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93912
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.08216
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93028
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81321
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90816
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.793614
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.159937
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.563734
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.023957
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.579833
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24302
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03721
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.98935
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.14268
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.56775
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99192
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22152
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.799856
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.166808
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.571334
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.033174
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.595592
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26787
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.06617
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.03843
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.20219
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.67424
Ğ (375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16673
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56361
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.80576
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.173307
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.578523
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.04182
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.610568
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29178
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10526
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.08631
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.28726
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.77973
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33724
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91538
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.811324
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.179437
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.585303
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.050012
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.62475
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31474
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.1445
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.13929
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.37131
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.88412
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50313
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2679
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.817227
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.18519
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.591668
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.058918
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.63813
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33888
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.18265
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20743
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.45429
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.94459
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67453
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62071
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.826025
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.190565
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.597614
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.067165
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.656186
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.37041
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.22959
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.27453
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.50758
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.99384
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87774
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97335
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.831015
å (375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.195558
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.603141
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.074756
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.673495
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40094
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28464
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.32245
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.54562
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.04087
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66724
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.835668
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.203055
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.608247
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.081949
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.693686
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.4423
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32846
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.35229
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.58179
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.08563
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80756
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.839986
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207808
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.612926
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.090801
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.718169
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48293
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.35214
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.38055
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.61608
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.12807
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94297
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.843961
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.212184
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.617179
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.100722
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.754387
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5019
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.37447
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.4072
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.64843
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.16814
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11876
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.847597
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.216187
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.622456
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.117411
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.770311
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5197
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.39543
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.43223
Ó (375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.67881
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.20579
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28455
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.85089
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.219812
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.626464
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.134261
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.784588
(375.68, 8.14, 343.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.53631
