¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(326.21, 7.61, 366.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102398
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064831
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474777
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92745
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433453
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01626
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67565
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42329
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27173
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28997
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52193
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06488
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87472
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84878
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82596
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.80585
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.78844
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.77372
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.76166
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.75227
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.74554
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.74146
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.74003
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683741
µ(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867762
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065034
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285935
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523829
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78063
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060988
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363266
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690187
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058715
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468003
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919809
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424847
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00632
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66347
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40856
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25449
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26807
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49177
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02278
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82319
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.78225
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.75953
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.73951
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.72218
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.70753
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69553
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.6862
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.6795
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.67545
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.67404
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680326
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864107
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061194
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282032
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519631
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776079
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056103
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358033
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684707
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052647
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461286
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912235
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416324
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.996427
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65132
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39393
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2374
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24637
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46171
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98112
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77219
é(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.71886
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69624
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.6763
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.65905
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.64446
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.63252
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.62323
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.61657
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.61255
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.61116
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676967
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860511
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057606
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278162
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515478
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771574
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051261
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352871
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.679276
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046634
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4546
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904733
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407884
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.986573
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63922
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37941
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22048
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22488
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43175
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93983
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72169
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.65855
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.63601
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.61616
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.59898
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.58445
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.57257
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.56332
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.5567
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.55271
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.55133
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673662
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856974
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05405
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274328
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511367
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76712
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046465
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347784
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673903
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040672
ë(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447948
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897301
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399532
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976767
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62716
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36501
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20372
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2036
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4019
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89898
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67175
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.60127
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.57882
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.55905
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.54193
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.52747
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.51563
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.50642
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.49984
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.49587
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.49452
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670414
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853498
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050528
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270529
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507302
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762712
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041716
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342772
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668582
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034764
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441361
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889937
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391267
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967003
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61514
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35072
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18712
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18253
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37218
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85857
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62231
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.54698
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.52461
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.50491
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.48786
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.47344
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.46166
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.45249
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44594
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.442
µ(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44065
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667224
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850084
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047038
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266765
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503283
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758355
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037012
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337833
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663315
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028912
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434843
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882648
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383087
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957289
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60317
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33654
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1707
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16167
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34256
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81854
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57342
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.49563
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.47334
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.4537
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.43671
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.42235
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.41061
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.40149
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.39496
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.39104
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.38972
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664088
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846728
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043581
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263038
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499306
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754045
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032355
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332968
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658107
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023111
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428395
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87543
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374993
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.94762
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59125
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32248
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15443
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14103
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31308
ñ(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77892
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52505
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44718
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.42496
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.40539
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.38845
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.37415
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.36245
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.35336
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.34686
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.34296
(326.12, 7.59, 366.80) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.34165
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66101
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843434
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040159
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259346
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495377
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749787
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027746
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32818
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652954
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017367
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422015
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868288
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366989
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938004
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57938
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30854
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13834
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1206
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28371
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73974
