°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˘ (381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871374
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.562943
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.700486
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.847326
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.004406
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.172806
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.353762
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.548694
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.759249
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.987346
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.235222
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.505523
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.801383
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.086888
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.36272
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.662083
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697472
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203539
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75965
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40351
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14008
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02305
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0608
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48477
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.442746
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.572392
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.710557
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.85808
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.015914
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.185148
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.367031
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.562997
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.774711
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.004108
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.253457
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.525429
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.8232
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.114246
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.39232
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.694212
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74085
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248896
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808661
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45928
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20971
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10964
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18152
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51558
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.451758
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.581981
Ê (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.720777
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.868995
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.027596
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.197679
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.380505
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.577523
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.790415
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.02114
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.271986
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.545666
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.845386
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.142237
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.422617
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.727108
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785048
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295166
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858685
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51628
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2928
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19831
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31006
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54787
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.460898
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.591707
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.731146
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.88007
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.03945
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.210397
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.394183
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.592273
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.806366
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.038441
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.290818
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.566235
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.867943
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.170869
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.453616
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.760782
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830017
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34235
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909702
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57444
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37766
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28903
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44174
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58166
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.470167
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.60157
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.741662
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.891304
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.051478
Ê (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.223305
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.408066
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.607248
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.822562
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.056014
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309948
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.587136
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.890872
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200151
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.485332
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.795245
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87582
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390465
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961802
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6338
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46436
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38183
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55035
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61696
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.479564
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.611572
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.752326
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.9027
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.063681
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.236401
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.422157
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.622447
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.839006
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.07386
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.329381
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.608376
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.91418
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.230093
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.517772
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.830506
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922478
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439575
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01713
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70281
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55297
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47682
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58778
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65375
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.489089
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.621711
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.763141
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914257
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.076058
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.249686
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436454
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.637874
Ê (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.855699
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.09198
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349118
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.629953
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.937865
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.260703
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.550946
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.866582
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969944
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489661
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07366
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78036
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64352
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57407
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6264
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69207
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.498742
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.631989
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.774104
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.925974
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.088608
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.263162
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.450958
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.653526
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.872643
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.110377
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.36916
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.651871
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.961933
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.291989
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.584867
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.903483
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016453
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540703
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13132
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8595
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73349
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67355
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66626
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73196
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.508523
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.642404
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.785215
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.937853
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.101335
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.276828
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.46567
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.669408
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.889835
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129049
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.38951
Ë (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.67413
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.986384
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.323961
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.619544
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.941223
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062861
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592785
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19017
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94027
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82059
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77536
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70736
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77343
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.518431
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.652957
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.796475
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.949893
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.114235
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.290684
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.480589
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.685516
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.907279
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.147999
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.410167
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.696736
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.011221
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.35663
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.65499
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.979815
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110145
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645872
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26029
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0227
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90967
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88679
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74977
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81644
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.528469
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.663647
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.807885
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.962093
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.127312
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.304731
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.495718
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.701855
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.924976
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.167229
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.431136
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719688
