¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(443.56, 14.13, 269.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1252
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.51969
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.52458
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.53134
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.53998
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.32436
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740001
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074058
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439582
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832351
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257727
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727648
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1469
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51266
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8379
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1856
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55816
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.75305
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.74498
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.73882
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.73458
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.73223
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.73178
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.73324
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.7366
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.74186
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.74903
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.75811
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.76911
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.78204
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.79691
(443.38, 14.27, 268.39) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.81373
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.19619
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.2035
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729071
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062124
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426477
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818072
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241962
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710177
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16716
ñ(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52878
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85508
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20397
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57782
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86995
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16798
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 15.02123
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 15.82695
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 16.51888
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 17.06118
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 17.23474
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 16.57566
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.79875
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.79041
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.38791
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.37765
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.37013
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.36536
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.36334
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.22165
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717926
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049951
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413121
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803579
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225977
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692487
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18777
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54543
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87284
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22295
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59815
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50721
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09707
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.91561
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.89377
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 15.26777
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 15.431
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 15.16172
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.82909
(443.38, 14.27, 268.39) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.81853
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.31223
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.30212
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.29475
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.29012
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.28821
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.28904
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.24211
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7066
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037571
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399555
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788872
÷(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209772
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67454
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19029
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56262
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89118
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24256
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61915
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13529
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.11227
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.07688
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.04348
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.01206
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.98258
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.95503
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.92938
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.26967
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.31403
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.27575
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.27097
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.26892
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.26959
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.27299
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.8264
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.26491
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.27458
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695064
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02499
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385753
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773976
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193363
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656348
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17006
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58039
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91012
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2628
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64083
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.97262
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.04479
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.08765
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.09616
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.06689
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.00919
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.9104
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.72391
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.52663
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.5056
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.77174
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.30154
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.30107
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.30468
(443.38, 14.27, 268.39) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 18.31104
ö(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.80757
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.29006
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683358
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012188
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371709
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761348
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178596
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639076
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14979
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5987
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92964
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28368
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66321
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.01604
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.09483
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.14274
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.15145
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.12618
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.07254
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.97674
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.79936
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.17265
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.15242
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.56259
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.24635
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.50759
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.34372
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.75382
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.73227
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.31759
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671466
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999186
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357464
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749779
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165833
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624948
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13407
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61217
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94465
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.13248
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68186
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.0612
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.14689
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.20007
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.20899
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.18792
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.13852
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.04179
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.86251
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.84677
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.1261
ø(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.50861
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.03006
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.22195
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.08074
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.60379
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.34001
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659368
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985985
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342998
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734799
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152851
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610579
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11808
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61154
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95882
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.81205
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.77594
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.74166
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.7092
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.67852
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.64959
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.62241
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.59694
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.63861
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.7476
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.8862
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.14158
(443.38, 14.27, 268.39) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.09556
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.36515
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.3635
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.36413
(443.38, 14.27, 268.39) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.36707
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.3169
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647116
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972592
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328321
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718635
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139646
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595967
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10183
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59838
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97355
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.85139
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.7368
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.64417
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.60335
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.56489
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.57294
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.58258
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.6295
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.68949
ü(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.79496
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.92719
(443.38, 14.27, 268.39) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.18267
(443.38, 14.27, 268.39) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 14.53565
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.52711
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.42052
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.42118
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.53102
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.04323
(443.38, 14.27, 268.39) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.39134
