¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(397.43, 14.11, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5071
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1683
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990369
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13277
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284333
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445974
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618725
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79883
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991344
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198087
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420562
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660654
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920473
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202493
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508041
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820555
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161433
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53474
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945215
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395933
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841223
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33242
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87695
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46887
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11845
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84809
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64023
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53236
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55561
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73065
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34423
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55095
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04158
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990954
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.133418
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285015
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446716
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619469
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799598
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992198
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198967
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421521
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661692
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921587
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203708
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509227
º(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821837
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162837
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536291
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946937
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397416
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842872
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33426
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87896
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46886
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11424
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84337
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61916
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5084
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53853
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71081
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29847
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48886
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95309
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991668
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13416
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285841
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44757
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620409
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800563
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99322
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200074
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422715
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662971
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922982
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205218
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510757
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823481
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164685
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538253
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949131
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399595
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845222
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33684
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88187
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47178
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11114
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83986
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60175
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.04919
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52087
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69326
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25557
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43036
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88467
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992508
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13505
È(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286756
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448594
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621459
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801697
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99444
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201383
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424143
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664523
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924629
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207024
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512662
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825548
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166919
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540717
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951832
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402379
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848306
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34026
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88563
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47577
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10922
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83766
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59981
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.90306
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49592
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67793
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21536
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37539
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82124
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993448
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136062
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287871
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449731
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622705
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803028
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995858
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202892
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425778
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666288
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92653
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209097
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514913
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82798
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.996825
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.927378
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.860291
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.912181
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.481385
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.140306
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89029
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48083
â(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10836
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83673
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59937
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.76182
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.04092
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.15715
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.14801
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.14344
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.14099
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994515
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137196
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289075
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451008
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624062
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8045
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997474
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204632
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.924541
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.903468
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.883421
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.86438
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.931446
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.241496
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.586786
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.384778
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.3768
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.937259
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.579625
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34945
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89584
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48688
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83706
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60045
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.81389
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.16284
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65392
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14686
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2758
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70911
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995711
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138452
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290395
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452459
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625618
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806198
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999262
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.950112
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.927984
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.906898
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.886837
ä(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.349303
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.70149
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.051565
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.441404
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.878111
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.3706
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.93019
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.571492
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35521
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90226
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49398
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11791
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83862
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60305
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.96604
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43267
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64521
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13363
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23114
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66026
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997009
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139829
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291863
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453992
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627254
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808008
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.977682
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.954473
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.932327
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.911222
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.095615
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.382022
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.697717
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.047378
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.43673
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.872863
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.364664
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.923421
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.227466
(397.15, 14.10, 247.30) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.52649
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90958
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50219
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12698
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8415
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60713
(397.15, 14.10, 247.30) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.12353
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41543
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63873
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.123
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18982
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61617
é(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998406
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141332
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293447
(397.15, 14.10, 247.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455725
