¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(435.09, 14.08, 289.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232549
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90947
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34798
Ü(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34377
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33454
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491329
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672704
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867867
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076614
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301738
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545199
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810293
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088576
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391056
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721705
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084586
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040669
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503523
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02498
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6014
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19968
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89067
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68609
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59775
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65297
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88829
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54939
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29017
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28217
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491562
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672954
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868061
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076857
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54548
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810399
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088365
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390824
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721452
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630415
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040469
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498076
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01886
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59656
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19427
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8764
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66984
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57908
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63124
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86272
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96867
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2374
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21409
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491832
í(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673244
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868294
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077145
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302311
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545819
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810554
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088248
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390699
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243411
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63029
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040481
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492929
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.013
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59208
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18925
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86255
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65408
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56095
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61013
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83787
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41644
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18922
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14658
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492137
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673571
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868567
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077482
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302674
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546212
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810539
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08823
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890475
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243029
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629841
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040642
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493124
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00729
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58792
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18461
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85445
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63874
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5433
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58966
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81375
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40066
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13947
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09292
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492477
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673936
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868875
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077865
€(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303087
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54666
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810609
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567727
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89023
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242737
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629534
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041076
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493561
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00181
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58259
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18033
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84965
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62388
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5262
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56902
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79037
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36194
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24537
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0488
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492856
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674341
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869223
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078296
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303553
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547164
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271491
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567608
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890105
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242584
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629395
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04162
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494217
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996481
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57664
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17644
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84525
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60943
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50719
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53598
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7677
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3239
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54491
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00463
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493269
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674785
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869611
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078773
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304069
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998652
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271488
˜(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567623
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890065
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24257
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629345
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042406
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495049
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996984
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57094
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17291
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84128
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59667
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48246
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5073
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74572
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28651
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86918
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94806
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493717
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675265
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870126
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079298
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744731
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998736
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271563
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567664
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890175
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24266
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629478
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043369
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496137
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998195
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56546
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16976
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8377
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59266
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45835
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47932
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72448
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24977
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21131
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88281
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494202
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675784
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870685
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503814
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744341
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998886
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271729
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567899
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890371
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242894
¤(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629722
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044557
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497419
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999624
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5602
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16696
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8346
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5891
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43479
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45206
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7039
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2137
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38564
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81796
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494722
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676342
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280534
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503544
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744061
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999158
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271995
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568158
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890704
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243261
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630092
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045919
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498894
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00125
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56142
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16456
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83189
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58602
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41182
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42543
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66819
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17825
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33386
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75351
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495277
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676937
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280313
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5033
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743772
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999475
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272347
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568575
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891144
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243733
(435.09, 13.95, 288.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630659
