¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58894
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.21819
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20719
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19951
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19515
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19411
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19637
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20196
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440687
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667897
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912768
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177446
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46437
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7764
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116891
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489925
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906975
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372675
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877008
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39886
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98067
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63331
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33431
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28591
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28121
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67679
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75769
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.79955
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.94652
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92247
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90173
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8843
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.87016
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.85929
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8517
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84737
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8463
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84849
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.85395
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441523
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668807
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913751
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178514
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465533
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777651
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118272
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491433
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911901
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378181
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891248
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4147
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99841
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.642
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30295
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24948
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35611
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83054
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76926
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90695
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00317
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.98014
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.96043
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.94402
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93091
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92109
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91455
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91128
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91128
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91455
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92109
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442351
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66968
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914728
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179576
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466695
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778922
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119663
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495432
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916819
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383627
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903591
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43069
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0163
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64183
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29739
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21317
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31339
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8396
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78042
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10449
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98962
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44317
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670598
‰(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915689
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180618
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467794
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780136
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120982
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499815
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921673
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389009
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909593
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44679
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03429
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64193
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29751
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17696
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43704
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84826
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79111
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09881
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98235
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444001
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671461
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916625
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181656
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468932
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781354
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122295
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504173
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926461
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394334
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915533
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46304
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05245
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64232
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29792
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14082
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78496
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85659
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80134
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09277
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97462
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444804
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672328
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917566
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182652
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470011
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782517
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125123
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508473
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93121
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399645
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921452
„(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47941
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05523
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64297
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29868
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10482
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14412
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85716
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80474
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08641
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96646
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44558
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673203
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918509
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183652
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471093
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78373
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128979
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512737
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935903
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40484
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927292
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4959
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05606
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64389
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2997
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06892
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51485
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85355
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79932
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07967
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95785
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446372
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674026
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919415
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184632
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472137
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784866
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132786
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516907
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94054
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410011
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933033
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51248
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05715
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64511
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30105
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03734
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87241
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84941
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79364
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07261
…(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94878
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447159
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674837
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920304
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185595
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473228
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787089
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144508
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528421
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951725
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420702
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94314
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52627
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05432
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64658
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30267
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03917
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16384
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8447
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78767
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06515
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93929
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447902
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675657
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921159
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18652
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474242
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795342
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157907
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543182
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968058
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438854
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963385
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50151
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99609
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58404
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24037
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97763
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16821
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84692
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78144
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05736
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92934
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448641
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676468
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92206
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187471
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475262
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803539
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17135
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557962
ˆ(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984344
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45699
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983689
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47725
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93864
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52018
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16893
(325.14, 7.19, 392.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89715
