¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(343.03, 7.18, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375538
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158281
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482354
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83839
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231291
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667022
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152904
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698031
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31385
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01492
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82015
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72787
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77794
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02297
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76258
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77072
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22864
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7125
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62699
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518045
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701334
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898128
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109938
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340022
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590098
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861777
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157934
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481976
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837974
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230829
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666509
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152331
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697387
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31311
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01409
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81919
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72878
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77954
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02464
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54029
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34406
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09386
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57076
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55436
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517943
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701224
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89801
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109808
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339788
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589842
‡(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8615
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157632
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481645
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83761
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230428
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666059
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15183
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696822
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31247
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01336
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81835
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72989
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7814
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0822
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21614
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9894
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96332
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43351
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48528
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93135
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517871
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701148
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897927
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109721
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339589
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589628
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861266
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157376
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481364
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837299
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230083
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665679
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151404
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696343
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31193
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01274
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81763
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73121
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78326
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08097
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92353
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64988
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56149
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30062
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4197
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00934
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517833
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701106
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897883
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109673
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339424
–(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589449
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861072
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157164
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481132
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837045
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229802
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665365
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151052
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69595
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31148
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01222
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81704
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73273
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78506
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07991
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85079
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32465
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10992
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17198
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15593
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.27478
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517826
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701099
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897875
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109666
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339295
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589309
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860919
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156999
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480949
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836844
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229579
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665118
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150776
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695639
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31113
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01182
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81658
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73447
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71279
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07908
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78085
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05597
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76904
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83145
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7573
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58291
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517852
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701128
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897905
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109698
™(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3392
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589206
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860809
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156878
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480816
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836698
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229419
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664939
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150575
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695412
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31087
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01153
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81624
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73641
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71677
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07851
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71355
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98639
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44263
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36216
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39779
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93028
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51791
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70119
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897973
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109771
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339141
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589142
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860739
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156801
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480733
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836605
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229315
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664825
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150447
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69527
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31071
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01134
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81602
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61808
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72111
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07812
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64895
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91955
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20175
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91734
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11788
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31364
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518002
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701288
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898077
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109882
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339117
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589117
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860709
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156769
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480698
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836567
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229274
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664779
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150395
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69521
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31065
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01127
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81594
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62205
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72573
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07799
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58695
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85545
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13544
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57109
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63771
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73024
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518124
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701419
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89822
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110036
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339129
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589128
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860723
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156783
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480713
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836585
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229293
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664799
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15042
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695237
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31068
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0113
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81598
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62623
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73065
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07807
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52746
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79399
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07182
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36167
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18289
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17398
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518281
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701586
 (343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898398
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110229
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339173
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589178
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860776
(343.25, 7.29, 364.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156842
