¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.069184
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03384
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.77606
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.70082
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.63963
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.58304
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.52986
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.50887
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.49068
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.47529
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.46267
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949408
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163602
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392919
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640986
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388316
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702795
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046467
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420678
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82538
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274718
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773789
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33127
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93433
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61007
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37681
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2541
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18733
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15295
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22373
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4201
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82752
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.64153
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.55839
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.49944
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.44362
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.39234
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.37161
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.35368
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.3385
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.3261
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932831
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14434
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372111
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618446
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885662
Á(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672918
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013764
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384562
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781455
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225939
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719496
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27043
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8664
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53333
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28947
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15377
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14547
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07808
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0292
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0852
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26152
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62658
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.54292
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.4223
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.36411
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.30902
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.25956
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.23909
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.22139
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.20643
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.19422
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915294
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125179
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351419
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596035
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861316
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643267
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981322
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348734
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742074
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177639
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665722
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21027
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79938
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4577
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20341
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05504
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03669
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97104
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90808
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94982
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10674
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43629
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.45858
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.29093
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.23347
¬(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.17908
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.13137
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.11115
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.09367
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.07893
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.0669
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897607
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106122
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330845
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573761
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837122
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122689
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949085
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313231
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703018
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132587
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612587
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15081
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73324
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38309
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11862
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95784
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92418
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8662
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78957
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81753
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95563
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26207
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77687
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.16415
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.10739
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.05367
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.00764
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.98766
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.9704
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.95586
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.94401
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880013
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087171
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31039
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55162
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813083
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096161
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405786
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278035
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66431
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089851
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560864
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09209
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66797
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30951
¶(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0351
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86218
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81357
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75556
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67357
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68822
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80812
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09221
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57916
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 18.04183
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.98574
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.93266
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.88825
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.8685
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.85145
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.8371
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.82542
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862515
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068328
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290058
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529618
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789077
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069819
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376997
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243148
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626013
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04757
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51391
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03401
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60355
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23698
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95279
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76801
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7048
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64572
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55633
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56186
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6641
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92658
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38665
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.92383
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.86838
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.81592
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.77307
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.75353
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.73669
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.72252
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.711
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845114
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049594
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269846
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507754
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764904
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043664
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348423
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681945
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58804
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00567
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467476
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980813
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53999
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16545
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87171
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67534
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59789
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53815
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43486
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43834
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5235
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76503
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19916
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.81005
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.75521
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.70334
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.66199
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.64267
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.62601
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.61201
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.60066
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827813
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030971
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249763
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486032
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740912
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017696
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320066
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650855
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007135
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964197
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42154
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929646
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47966
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09493
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79184
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58413
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49278
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43287
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.316
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30768
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38621
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60751
(430.83, 10.80, 356.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01656
˜(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.70036
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.64611
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.59481
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.5549
(430.83, 10.80, 356.41) (401.42, 1.93, 361.47) (3.91, 3.10, 8.44) Truck 17.53578
