¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼ (409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81199
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015131
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296274
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597964
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.815051
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.799062
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.78444
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.771174
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.773941
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.6765
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.65355
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.63228
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.61268
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.59473
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.57841
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.56372
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.55064
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.53917
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.52929
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.521
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.536987
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.635127
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.50559
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.5036
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.50317
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.50432
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451192
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675962
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917994
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179397
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462441
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749596
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014456
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294357
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595856
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.701117
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.685215
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.670661
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.657446
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.67145
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.72281
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.704694
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.687945
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.672557
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.65851
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.645798
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.63441
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.624336
¦(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.615572
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.608109
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.601939
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.597063
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.521201
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.570987
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.569968
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.57023
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.571769
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451863
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676644
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918722
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180184
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463283
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74988
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012891
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292653
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594028
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.679354
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.662354
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.646706
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.632402
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.646591
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.68578
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.667102
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.649793
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.63384
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.619229
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.60595
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.593992
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.583346
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.574007
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.565963
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.559213
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.553747
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.332643
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.522285
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.520663
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.520313
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.521236
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452472
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677317
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919456
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180957
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464129
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750375
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011559
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291248
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592501
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.780568
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.763467
¨(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.747732
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.733356
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.738386
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53083
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26208
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14057
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07426
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58881
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42165
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68451
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54838
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.08942
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.06802
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.11824
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.35623
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.580757
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.205735
(409.07, 7.30, 367.87) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.27167
(409.07, 7.30, 367.87) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.23509
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.206457
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453099
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678001
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920176
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181733
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464983
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750225
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010482
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290076
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591234
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916486
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357908
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86611
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.415
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94267
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52844
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25905
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15119
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07827
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59361
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42751
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69184
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.50656
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.07097
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.04719
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.02704
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.235
(409.07, 7.30, 367.87) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.28655
(409.07, 7.30, 367.87) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.27709
(409.07, 7.30, 367.87) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.27127
(409.07, 7.30, 367.87) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.27831
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.1443
’(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453725
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678656
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920924
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182536
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465863
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749434
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009657
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289179
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590267
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915453
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356135
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864141
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41335
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9408
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52638
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25619
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13853
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08227
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59841
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43337
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69915
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56715
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.79536
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.77081
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.74999
(409.07, 7.30, 367.87) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.73289
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.007081
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.007306
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45437
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679344
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921639
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183325
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466689
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746102
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009043
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288558
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589602
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914706
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354408
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862207
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40525
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9393
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52471
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25356
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13359
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08626
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60319
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43921
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70645
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57653
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.913733
Š(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454974
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680024
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922362
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184118
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467382
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740169
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008702
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28817
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589195
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914268
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352703
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86033
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3968
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93808
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52335
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2511
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12829
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09025
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60798
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44506
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71375
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5859
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.829839
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.882601
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455596
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680696
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923092
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184876
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461302
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7345
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008614
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288074
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589087
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914158
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35104
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858444
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38858
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93717
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52235
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24884
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12277
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09423
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61276
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33673
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34143
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3188
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.2991
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.28232
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26844
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.25745
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.24935
”(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.737147
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.24177
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.24229
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.737779
