¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(350.71, 7.11, 355.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476076
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417666
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493866
ê(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572898
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654866
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739927
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828212
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919902
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015152
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114139
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217008
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324063
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435418
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551395
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672198
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177052
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758571
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423612
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15202
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00858
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47114
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16566
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62183
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54107
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2016
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20452
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74235
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79285
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146219
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204926
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265698
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328589
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401522
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477272
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555812
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63731
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721842
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809608
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900744
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995408
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093798
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196027
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302403
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413074
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528287
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648318
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131803
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706586
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37037
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09227
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93401
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59682
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.065
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49802
ñ(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37998
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98928
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32807
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99061
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79122
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137202
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195676
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256215
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318898
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386057
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46137
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539462
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620509
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704579
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791847
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882426
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976543
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074298
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175967
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281682
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391685
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506188
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625437
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087389
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655649
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311296
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03384
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86541
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72647
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96691
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37753
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22364
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78379
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45619
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24798
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128748
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187037
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247386
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309865
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374558
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446207
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523872
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604474
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688042
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774832
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864898
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958495
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055712
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156785
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261892
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371243
í(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48506
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603644
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043834
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605702
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253415
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976717
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79834
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81776
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92102
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26015
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07188
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58484
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68852
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51493
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120914
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179052
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239165
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30146
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365964
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432772
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50899
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589144
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672323
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758619
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848239
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941308
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038009
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1385
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243045
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351774
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464951
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582854
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001094
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556726
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196757
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920821
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73283
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72406
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02803
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14593
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92828
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39218
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92768
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79188
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113719
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171632
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231606
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293699
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358001
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424597
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494822
ë(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574575
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657305
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743186
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832361
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92493
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02114
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1211
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225109
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333227
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445811
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563058
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962614
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508728
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141257
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866197
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66887
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63258
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13867
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03476
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78999
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20585
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05237
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99794
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107104
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164861
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224677
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286612
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350718
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417152
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485954
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560742
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64308
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72853
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817231
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909397
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005123
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104602
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208057
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315645
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427639
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544276
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927544
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461673
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086891
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812788
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60636
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5466
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28667
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92657
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65563
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02629
÷(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18173
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13869
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101062
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158676
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21834
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280129
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344113
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410363
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479006
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550102
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629574
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714637
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802954
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89466
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98993
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088936
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19189
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29897
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410442
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526466
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893183
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415545
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033668
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751346
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54534
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47042
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44143
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82125
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52508
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85226
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31589
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32998
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095619
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153129
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212662
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27431
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338124
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40423
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472729
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543643
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617192
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701508
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789418
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880742
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975567
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074157
(351.53, 7.12, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176624
