¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(336.61, 7.08, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53721
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.84561
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.81901
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.79442
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77182
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.75121
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.73256
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.71587
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.70111
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.68827
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.67735
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.66834
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.66123
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.65602
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813199
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068217
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344194
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643811
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970149
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318416
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697326
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113813
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573717
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0841
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65362
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29311
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0162
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84026
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.01034
º(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.98138
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.95448
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.92962
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.90678
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.88593
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.86707
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.85019
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.83526
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.82227
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.81122
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.8021
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.7949
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.78962
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820764
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076396
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35309
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653479
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980674
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327745
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707566
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12512
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586236
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09802
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66921
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31068
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03614
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86308
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.15133
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12204
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.09484
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.06969
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.04658
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0255
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.00642
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.98934
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.97423
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.96109
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.94991
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.94067
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.93338
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.92803
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82831
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084524
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361878
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663065
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989336
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337033
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717779
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136354
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598688
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11187
µ(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68472
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32817
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.056
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88581
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.29741
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.26779
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24026
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.21482
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.19144
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.17011
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.1508
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.13351
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11822
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.10492
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0936
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.08425
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.07686
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.07143
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835753
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092607
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370641
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672591
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997795
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346322
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727946
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147557
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611075
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12567
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70017
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34558
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07577
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9085
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86673
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00276
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37143
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95157
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.34157
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.31998
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.30043
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.28293
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.26745
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.25398
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24251
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.23304
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.22555
(336.70, 7.13, 318.88) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.22005
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843164
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100613
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379367
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682021
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006223
‚(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355524
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738029
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158711
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623407
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13941
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71555
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36294
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09549
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93104
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89286
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0413
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4276
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99827
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48016
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53882
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850547
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108573
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387959
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691412
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014597
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364687
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7481
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169783
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635715
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1531
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73089
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38021
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11511
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95352
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9189
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07965
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48385
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04573
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62432
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74591
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85784
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116482
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396566
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700757
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022937
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373785
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758097
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180816
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647917
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16671
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74612
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3974
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13466
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97594
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94481
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11781
ò(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53476
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09399
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76919
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95755
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431813
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124316
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405047
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709021
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031235
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382841
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76804
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191791
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660063
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18021
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76127
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41452
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15408
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99823
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97062
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15576
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57089
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14306
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91465
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17391
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438178
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68141
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413498
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71658
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039468
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391869
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777933
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202685
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672143
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19368
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77638
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43153
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17344
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02041
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99628
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19355
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60692
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1929
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06067
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39501
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444486
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688234
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952223
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72407
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04765
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400807
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787769
ñ(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213517
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684152
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20708
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7914
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44849
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19271
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0425
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02187
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23112
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64277
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24358
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20725
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04729
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450735
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694995
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95956
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731544
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055775
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409727
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797523
