¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359432
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990596
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497657
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07474
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72488
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46287
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30775
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18371
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23103
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91544
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89418
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87505
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85804
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84314
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83033
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8196
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81096
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80437
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79986
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79741
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79702
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687678
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879635
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086095
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308038
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547797
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813424
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095748
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405693
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747524
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117877
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528939
‰(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98265
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488783
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06382
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71146
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44638
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28745
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15773
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20821
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.90332
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88208
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86297
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84597
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83108
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81829
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80757
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79893
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79236
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78785
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78541
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78501
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685186
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876918
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083189
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304906
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544411
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809453
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091424
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400201
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741889
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111671
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52189
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974778
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479995
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.053
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69817
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43006
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26735
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13201
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18659
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89329
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87206
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85297
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83599
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82111
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80833
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79762
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78899
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78243
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77792
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77548
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77509
Ê(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682721
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874228
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080316
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301806
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541057
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80552
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087145
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394724
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736309
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105529
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514914
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966984
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471296
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04229
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68502
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4139
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24746
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10656
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16611
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88534
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86413
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84505
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82808
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81322
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80044
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78974
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78112
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77456
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77006
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76762
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76723
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680281
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871561
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077472
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298739
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537741
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801507
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082908
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389609
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730785
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099447
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508005
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959267
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462687
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03168
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67199
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3979
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0572
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08135
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14682
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87949
€(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85828
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83921
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82225
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80739
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79462
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78393
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77531
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76875
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76425
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76182
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76143
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677867
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868921
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074657
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295704
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534458
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797355
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078716
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385031
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725318
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093429
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501169
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951659
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454166
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02119
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65909
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38206
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03578
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05642
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14553
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8757
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85451
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83544
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81849
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80363
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79087
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78018
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77156
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76501
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76051
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75807
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75769
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67548
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86631
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071876
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292705
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531214
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793222
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07457
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380503
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719907
„(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087472
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494404
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944139
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445737
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0108
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64633
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13664
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01462
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03177
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20971
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.874
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85281
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83375
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81679
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80194
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78918
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77849
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76987
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76332
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75882
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75639
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.756
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67312
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863761
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069125
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289738
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528007
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789106
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070469
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376024
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714555
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081581
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487711
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9367
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437399
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00053
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63371
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11848
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99367
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00734
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1951
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87437
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85318
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83411
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81716
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80231
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78954
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77886
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77024
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76368
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75919
à(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75675
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75637
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670786
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861258
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066374
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286806
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524835
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785008
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066413
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371595
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70926
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075753
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481091
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92934
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.429153
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.990361
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33955
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10045
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97293
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98324
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16663
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87681
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85562
