¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.31053
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34793
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.8553
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.82483
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.80962
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.79621
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.78458
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.79788
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.89439
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.01243
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.32378
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7432
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74305
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74539
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079405
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26681
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467146
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681746
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917395
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178595
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451485
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739614
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141346
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588417
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088895
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652841
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25299
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69874
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18675
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96412
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05272
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17099
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.63582
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.86536
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.1397
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.01866
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.005
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.99315
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.99901
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.09898
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.21332
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08594
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273779
»(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474586
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698857
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942584
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20584
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479644
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722472
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109567
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552961
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04907
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607807
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24172
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74366
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23598
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03043
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04066
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.9492
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.36172
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.87539
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.74869
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.2371
(381.72, 14.01, 261.74) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.22317
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09256
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282463
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49453
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722471
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968036
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233367
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508299
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753137
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077941
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517696
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009491
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563068
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19076
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78943
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28617
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09738
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11515
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.30985
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.36992
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.88542
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.76124
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.14279
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.26591
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103985
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303117
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516697
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746312
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993768
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261189
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537447
È(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78432
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049168
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482601
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970127
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518611
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14014
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83607
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33734
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16497
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.74782
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.12697
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.37808
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.89542
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.77375
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.15891
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.28745
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123409
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323949
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539058
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770361
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019726
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289279
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567116
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816085
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083243
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447704
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930987
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474424
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08991
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79263
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38952
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23319
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.21608
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19037
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17345
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15839
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.14517
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.1338
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12425
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.11653
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.11062
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10652
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10424
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10376
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10508
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10822
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.11316
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143037
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344969
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561625
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79467
Ô(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045958
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317667
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597281
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848382
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117903
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412998
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892094
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430564
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04002
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73544
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44269
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.74861
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.98503
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.96331
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94345
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.92543
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.90924
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.89487
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88231
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.87154
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.86256
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85536
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84994
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84629
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84441
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84429
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84595
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162825
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366177
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584403
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819192
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072428
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346353
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627987
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881256
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153183
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445864
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853445
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386969
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990518
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67871
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.32061
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.29949
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.03097
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.00916
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.98923
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.97114
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95489
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94046
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.92785
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91704
É(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.90803
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.9008
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.89536
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.89169
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.8898
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88969
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.89136
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182801
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387567
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607392
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843945
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099172
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375313
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659192
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914686
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18909
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48451
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815029
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343681
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941365
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62243
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.90544
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.20505
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.07907
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.05718
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.03716
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.019
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.00269
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.9882
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.97554
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.96469
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95563
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94838
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94292
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93924
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93734
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93723
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.9389
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202921
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409148
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630598
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868932
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126167
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404559
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690932
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948715
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225632
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523867
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845912
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300706
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8926
É(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.54263
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.52118
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.20989
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.10631
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.16068
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.4186
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.94503
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21693
