¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20346
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74393
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037183
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354781
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699904
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076171
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487926
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940371
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43977
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9937
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37141
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76951
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19838
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66161
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34477
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.62556
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.60054
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.57764
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.65702
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77088
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.63811
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.61311
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.59183
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.57425
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.68216
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744946
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038243
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355957
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701154
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077552
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48943
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942053
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44158
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98755
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37657
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78547
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21559
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68023
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38675
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.7515
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.72628
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.7032
¦(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.76783
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78065
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.42999
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.40512
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.38395
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.36646
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.35261
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.72973
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.74696
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.77032
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.79744
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.82508
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745826
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039203
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357022
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702308
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078799
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490795
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943544
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44328
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97809
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36637
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78496
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23342
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69953
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36442
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.88187
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.85645
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.83319
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.88221
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78956
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.22892
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.2042
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.18313
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.16571
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.1895
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.66588
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.6808
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.69402
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.71741
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.65454
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746618
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040091
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357944
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70334
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079925
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492039
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944921
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44478
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96905
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35669
±(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77451
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22618
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71581
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34251
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.01684
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.99122
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.96777
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.00028
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79762
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.29664
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.01008
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.98912
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.18139
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.12709
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.47626
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.49084
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.50637
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.53581
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.50615
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747331
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040855
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358788
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704255
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08092
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493151
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946144
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44616
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9605
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34747
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76458
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21542
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74563
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34224
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04052
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.13075
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.10711
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.12215
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 15.08336
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.47866
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.42863
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.74773
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.2825
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.34887
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.44836
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.56057
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.67336
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.56234
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747973
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041556
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359558
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705062
§(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081811
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49413
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947206
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44732
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95237
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33873
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75517
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20525
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81396
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40325
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05157
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.27524
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.25139
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.24796
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81115
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.25655
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.18653
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.1205
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.98624
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.93491
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.9308
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.94543
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748543
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042141
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360203
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705784
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082585
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494965
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94813
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44835
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94466
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33049
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74625
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19842
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87058
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46537
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.42488
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.40083
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.37901
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81661
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.52989
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.50829
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.49038
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.05774
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.00616
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748982
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042649
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360716
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706348
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083218
¯(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495655
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948919
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44923
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93748
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32271
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7379
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27349
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92814
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52855
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18968
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.57988
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.55562
(319.58, 7.05, 369.28) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.53361
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82121
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.59253
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.57082
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.5528
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.48212
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.47149
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.46452
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.46756
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.60004
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749359
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043042
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36117
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706839
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083747
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496245
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949526
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44992
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93069
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31541
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73003
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34954
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98672
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5929
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20735
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.18472
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.15816
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.26053
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82494
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.3619
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.34276
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.32485
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.3106
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.3
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.29302
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.29564
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.3036
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.31523
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.49706
«(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.48551
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749643
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043353
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361502
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707201
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084147
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496683
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950015
