¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´ (366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.087667
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38407
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104986
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296897
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502252
ˆ(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721372
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951116
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2028
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479101
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778619
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104397
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459943
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828526
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180184
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562485
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979587
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43634
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51081
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55127
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59363
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63794
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68425
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73319
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78661
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84227
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90008
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96016
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02256
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08736
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15459
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22432
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29665
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37158
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090363
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281278
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485533
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703668
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932124
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179481
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453856
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751206
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074542
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427326
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804069
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159773
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540288
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955316
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40973
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60138
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64272
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68601
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73126
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77851
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82776
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87914
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93264
ƒ(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98828
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04621
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10638
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16889
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23379
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30118
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37105
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44355
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075898
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265793
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468978
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686135
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913318
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157604
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428866
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724099
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04504
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395125
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76965
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139799
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518564
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931623
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38378
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69501
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7373
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78151
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82776
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.876
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92633
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97874
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03332
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09011
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14917
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21056
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27429
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34049
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40913
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48038
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55424
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061556
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250522
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452613
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668859
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894774
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137624
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404171
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697337
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015913
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3633
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735703
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120288
‡(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497365
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908517
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35846
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79185
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83509
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88029
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92754
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97682
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02824
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08176
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13751
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19546
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25572
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31835
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38338
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45089
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5209
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59356
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66886
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047393
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235371
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436404
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651803
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876459
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117942
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379766
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670884
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987118
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331865
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702206
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100767
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476683
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885936
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3337
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86035
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93616
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98242
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03074
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08113
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13364
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18835
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24528
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30446
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36602
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42993
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49632
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5652
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63665
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71074
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78759
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033341
…(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220393
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420341
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634645
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858363
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098492
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357153
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644729
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958703
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300866
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669211
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064544
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456506
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863896
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30959
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8322
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04071
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08806
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13747
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18901
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24268
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29862
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35677
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41727
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48016
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54543
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61321
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68357
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75651
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83218
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91059
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019458
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205555
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404509
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617631
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840484
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079293
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336447
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618918
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930626
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270232
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636638
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02887
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436796
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84242
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28608
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80468
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1488
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1973
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24789
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30063
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35552
ƒ(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41271
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47223
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53405
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59829
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66501
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73426
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80611
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88064
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95789
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.038
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005763
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190907
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388838
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600844
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822896
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06034
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316027
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593385
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902903
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239947
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604535
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993727
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417608
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821495
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26319
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77777
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26064
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3103
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36211
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4161
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47231
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53083
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5917
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65492
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72064
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78885
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85963
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93307
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00924
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08818
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17002
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992167
(366.69, 6.93, 355.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176415
