¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(402.94, 14.26, 247.76) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 11.03822
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280777
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589101
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925954
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295957
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706491
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157591
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655036
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21674
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83333
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54157
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30432
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14998
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10671
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2038
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42979
¦(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84366
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47469
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68048
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468121
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643276
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830921
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031606
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24736
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476204
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721973
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991979
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284894
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593589
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930863
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301567
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712685
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164372
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662228
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22491
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84186
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54841
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31119
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15648
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11196
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20827
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42007
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8177
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44755
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62833
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471053
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646413
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834285
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035224
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251257
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480105
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726191
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996586
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289167
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598247
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93596
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307371
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719096
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171406
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669711
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23194
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85073
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5557
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31698
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16362
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11798
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21359
¥(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4115
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79451
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42213
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57853
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474044
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649612
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837716
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038919
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255235
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484113
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730525
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001304
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293595
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603072
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941239
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313374
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725726
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.17869
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677484
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23932
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85994
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56343
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32333
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17142
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12477
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21976
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40117
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77505
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39842
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36012
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.477092
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652875
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841214
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042689
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259296
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488228
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734974
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006133
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298176
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608067
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946704
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319571
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732572
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186055
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685549
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24706
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86949
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57162
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33027
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17987
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13234
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2268
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38764
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75704
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37643
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32078
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4802
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6562
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844779
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046535
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26344
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492449
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739538
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01107
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302914
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613231
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952355
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325965
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739634
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193554
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693904
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25517
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87939
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58027
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3378
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18726
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14067
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22182
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37536
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74048
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34673
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28359
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97651
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483366
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659586
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848411
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050457
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267665
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496777
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744218
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016118
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307806
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618564
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95819
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332555
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746914
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201313
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702551
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26362
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88962
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58936
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34592
¥(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19404
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14548
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21376
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36435
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72536
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31577
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24853
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89873
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486589
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663035
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852109
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054456
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271863
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50121
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749012
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021276
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312852
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624065
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964211
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339341
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754402
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.209334
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711491
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27244
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9002
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59891
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35464
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20154
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14908
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20682
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3546
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71167
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28685
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20616
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82402
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48987
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666545
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855874
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058528
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276072
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505748
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753922
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026541
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318051
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629735
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970417
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346321
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762098
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217616
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72072
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28161
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91111
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60891
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36394
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20974
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15356
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.201
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3461
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69941
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26611
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16728
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54982
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493208
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670117
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859704
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062675
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280377
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510394
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758946
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031916
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323408
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635573
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976808
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353499
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77002
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226159
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730246
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29115
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92237
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61936
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37385
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21867
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15893
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19631
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33951
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68859
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24709
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13531
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48978
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496603
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67375
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8636
(401.60, 14.15, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066898
