¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13126
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692224
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500234
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97498
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49013
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06495
ß(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73318
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45665
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29493
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69388
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59013
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94078
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7171
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50998
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32586
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489481
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659134
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840507
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034822
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246192
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458045
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685806
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931289
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201607
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49468
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996598
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669165
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068007
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506815
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982048
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49793
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07181
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73649
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46043
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29065
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32858
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53895
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30823
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7164
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52443
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329616
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493438
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663357
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845023
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039662
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250564
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462734
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690848
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936728
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206503
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976391
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310405
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674929
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074345
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513795
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989588
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50629
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08115
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74052
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46494
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28717
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32403
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54626
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02369
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26397
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69736
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333529
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497504
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667696
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849664
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044637
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255117
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467619
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696103
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378571
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667837
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981568
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315973
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681056
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081074
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521205
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997601
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5152
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09107
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74518
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4702
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29279
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32027
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55455
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03363
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25263
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71921
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337527
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501678
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672153
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854431
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049747
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259855
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472703
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122976
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385792
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672838
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98697
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321911
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687515
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088108
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528989
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00612
”(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52464
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10155
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7505
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47622
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29896
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31741
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55585
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04477
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24231
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74181
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.34161
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505964
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676726
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859323
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054991
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264775
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885659
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129922
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393243
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678078
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992661
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3281
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694283
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095572
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537179
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01513
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53461
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11148
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75327
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47725
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29836
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3154
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55249
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05713
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23305
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7653
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345778
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510357
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681417
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86434
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060369
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664763
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892324
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137056
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400985
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686321
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998643
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33463
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701389
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103376
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545809
¥(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02173
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54038
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11743
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76001
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47747
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29865
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3142
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55096
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0707
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22486
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78959
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350027
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514862
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686224
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869483
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458655
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671122
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899174
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144416
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408903
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694937
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004918
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341445
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708842
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111556
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554824
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02703
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54625
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12397
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76753
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47847
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29977
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31384
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55051
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08543
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21773
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81467
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354362
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519472
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691147
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265906
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464808
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677723
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906239
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152028
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417144
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70381
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011489
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348579
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716637
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120116
¬(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564224
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03556
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55265
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13113
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77577
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4802
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30175
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31435
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5511
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10143
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2116
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84059
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35878
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524194
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08538
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271863
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471108
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684502
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913493
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15987
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425569
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712962
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020903
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356005
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724781
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129027
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574049
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04661
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5596
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13882
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78474
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48268
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3046
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31565
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55268
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11864
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20657
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86732
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363282
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904263
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091064
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277935
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477646
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691466
(392.84, 13.91, 249.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920998
