¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932237
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67745
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52875
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42231
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59842
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76086
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23306
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78916
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27701
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380889
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606313
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849335
ª(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112003
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396771
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661923
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929811
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23357
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558813
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905479
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307018
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914502
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70294
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55851
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48126
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6822
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8599
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36941
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98104
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60053
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382599
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608154
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8513
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11414
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399102
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674174
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946259
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251371
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572008
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919828
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337016
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940631
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72816
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58803
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57112
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76674
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97004
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51654
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17637
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92007
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384291
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610011
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853292
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116276
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401447
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686723
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962931
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263901
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585453
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934397
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367146
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966463
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75311
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6172
¡(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66507
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85209
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08671
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67619
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39823
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49316
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386005
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611791
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855283
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118414
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403733
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699495
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978467
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276571
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599153
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949275
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397406
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99194
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77781
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64611
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75976
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9382
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20479
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79452
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61842
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.89608
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387659
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613654
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857224
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120551
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40605
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712523
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990411
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28945
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613093
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964416
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427804
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01707
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80222
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70751
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85522
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02505
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32581
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85147
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84293
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72871
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389322
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615415
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859149
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122653
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408304
©(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719075
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002546
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302582
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627317
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979861
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458317
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04183
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82638
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78648
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9514
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11268
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46394
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91135
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17128
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391005
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617215
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861075
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124699
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410575
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721532
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014944
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315956
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641793
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995621
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488901
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06625
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85021
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86568
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04825
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20107
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60398
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98594
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41533
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392652
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61898
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863004
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126787
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412826
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723989
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027529
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329545
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656533
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01163
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519596
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09338
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87498
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94495
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14585
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2902
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74589
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0753
©(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6641
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394272
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620721
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86488
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128821
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415041
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726408
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040354
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343381
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671553
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036377
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550437
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12809
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94062
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02438
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23229
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38816
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88972
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16818
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02057
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395883
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622445
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866775
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130842
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417262
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728823
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053369
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35747
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68681
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063935
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581331
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16298
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00619
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10386
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30883
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49254
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03544
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26466
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37523
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397484
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624162
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86862
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132875
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419465
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731194
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066635
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371807
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702324
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091613
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612317
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19795
¦(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07176
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1834
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3859
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6078
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18307
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36483
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67171
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399093
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625888
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870462
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134905
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421617
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733567
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074167
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386359
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718088
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119331
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643431
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22606
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13728
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26296
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46351
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72924
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33266
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47142
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20399
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400659
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627576
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872286
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136868
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423786
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735892
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076709
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401173
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734142
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147108
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674585
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24532
