¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29778
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27937
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45628
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67184
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.48213
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.934421
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.43915
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00591
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64676
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38301
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21651
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11133
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07586
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56266
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61627
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73604
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87438
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01855
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20151
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37139
 (342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56302
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78064
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.481329
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.933527
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.438149
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00478
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64548
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38225
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20756
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0989
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03933
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86462
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58042
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6971
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81951
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95675
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1162
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28801
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45654
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66259
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.479963
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.932005
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.436443
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00285
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64329
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38041
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19758
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08539
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00266
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8234
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54428
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65581
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76513
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89544
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03219
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20598
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35224
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54717
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.478032
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.929856
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.434031
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00013
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64019
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37752
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18542
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0708
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96587
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78205
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74173
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61421
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71077
ƒ(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83461
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94951
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11551
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25019
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43424
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.475538
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.927075
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.430917
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.996617
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63665
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37356
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17185
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05515
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92897
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74059
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7096
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57234
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64733
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77432
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86821
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03587
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15033
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32374
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.472482
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.923671
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.427101
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.992314
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63228
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36854
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15737
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03844
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89195
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69901
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67709
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76601
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58437
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71456
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7931
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9607
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05262
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21571
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.468864
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.91964
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.422585
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.987218
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62698
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35926
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14198
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01995
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85484
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65734
ı(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6442
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72119
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52196
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64843
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72694
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8868
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95704
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11006
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.464691
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.914991
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.417374
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.981341
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62077
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34619
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12569
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99678
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81764
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61559
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61095
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67642
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75133
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57859
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66187
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81409
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86354
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01651
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.459961
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.90972
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.41147
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.974679
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61365
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33226
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10851
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97274
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78035
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59043
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57734
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63169
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70053
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50942
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58627
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74264
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77511
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92796
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.454674
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.903834
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.404873
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.967241
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60561
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31748
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09045
ã(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94785
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74299
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56584
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54339
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58703
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64981
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73831
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50227
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66284
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69788
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83884
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.448842
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.897335
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.397593
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.959032
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59667
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30187
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07152
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92212
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70557
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54053
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50911
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54243
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5992
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67732
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80721
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58036
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62248
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75198
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92614
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.442458
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.890227
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.389629
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.950054
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58683
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28544
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05173
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89557
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6681
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51453
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47451
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49791
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54868
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61696
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74012
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49426
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54888
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66729
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81345
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.435534
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.882516
Í(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.38099
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.940314
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57611
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26818
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03109
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86822
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63057
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48784
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43959
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45347
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49828
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55723
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67407
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79402
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45659
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58374
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69692
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.428068
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.874202
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.371677
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.929816
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5645
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25011
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00962
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84008
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59301
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46047
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40438
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40912
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44759
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49813
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60905
(342.48, 7.67, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72124
