¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(326.33, 7.38, 366.71) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83739
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.43105
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41972
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41056
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40356
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.39872
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.39603
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890392
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077932
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278814
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494385
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726343
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976552
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247231
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54096
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86069
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210013
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593169
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015296
²(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322368
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602777
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917179
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39588
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9249
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4913
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09838
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.22435
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.22525
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.32201
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.42031
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40252
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.38691
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.37348
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36222
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.35312
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34616
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34136
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.3387
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891674
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079331
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28028
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495991
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728032
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978398
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249262
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543116
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863053
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212604
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596006
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01844
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318921
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599073
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979396
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46441
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0003
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57147
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11222
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.04832
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.0875
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.18192
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.3651
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34739
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.33187
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.31851
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.30731
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29825
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29135
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.28658
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.28394
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893042
§(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080757
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281833
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49763
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729856
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980349
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251351
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545401
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865536
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215338
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599012
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021703
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316127
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596506
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04279
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53435
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07425
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65351
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.03931
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.93544
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.95446
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.04664
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.31245
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29482
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.27937
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.26607
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.25493
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24593
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.23906
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.23433
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.23172
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894444
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082301
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283481
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499393
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731746
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982381
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253558
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547795
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868174
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218191
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602165
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025171
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314046
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655446
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1075
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6057
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14983
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68256
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.10897
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.08518
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.06327
³(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.04323
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.26231
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.24476
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.22937
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.21614
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.20505
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.1961
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18927
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18457
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18199
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895936
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083879
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285161
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501222
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733712
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984493
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25586
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550294
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870877
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221191
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605458
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02882
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312612
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715529
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17354
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67856
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22703
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69835
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16023
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.24058
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.21831
(326.23, 7.56, 366.78) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.19795
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.65397
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.19716
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18184
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.16867
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15763
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14872
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14193
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13726
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15022
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897493
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085548
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286937
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503122
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735749
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986718
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258255
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552929
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873738
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224284
¸(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608875
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032591
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354213
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776775
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24086
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75293
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28743
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71509
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17838
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.60708
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.58643
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.56771
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.55092
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15198
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13672
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.12361
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.11262
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.10376
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.09701
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.09236
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.28506
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899085
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087284
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288807
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505117
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737893
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989026
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260746
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555648
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876697
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227527
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612442
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036517
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411213
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839208
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30956
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82883
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30393
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73291
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19764
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.67391
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.65154
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.63112
(326.23, 7.56, 366.78) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.61266
(326.23, 7.56, 366.78) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.56008
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.84414
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.82319
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.80451
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.78808
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.77389
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.76193
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.75219
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900801
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089056
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290717
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507186
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740114
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991449
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263364
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558479
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879789
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230896
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616161
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040598
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445317
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88594
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37129
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90632
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32133
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75172
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21799
(326.23, 7.56, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7248
(326.23, 7.56, 366.78) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.28028
(326.23, 7.56, 366.78) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.26059
(326.23, 7.56, 366.78) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.24293
(326.23, 7.56, 366.78) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.57579
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.64282
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.62008
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.59972
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.58174
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.56612
(326.23, 7.56, 366.78) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.55285
