¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900743
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048701
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355191
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696253
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064396
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454269
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890086
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36637
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8817
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45151
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08066
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78367
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55634
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18164
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21025
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39118
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76071
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36767
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795618
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014873
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250145
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503504
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776412
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062907
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371896
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7157
À(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082478
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473999
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916466
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39094
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90885
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48034
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11282
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81621
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59302
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.215
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24835
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43513
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81193
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42813
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806702
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026736
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263089
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517425
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791425
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077288
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38996
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735349
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100799
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495275
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943141
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41586
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93639
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50961
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14548
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84933
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63035
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2491
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28732
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48005
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86431
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48997
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24536
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817886
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038707
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276148
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531473
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805014
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09184
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408203
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755193
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119364
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519798
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967012
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44112
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96431
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53933
¼(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1801
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88303
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66737
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28391
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32711
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52596
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91787
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55326
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3456
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829166
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05086
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289321
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545644
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818663
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106564
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426623
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774476
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138169
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54458
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99028
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46673
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99249
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56948
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21536
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9173
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.705
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32532
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36778
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5729
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97263
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.618
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44838
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840544
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063238
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302608
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55994
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832468
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12296
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44522
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791981
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157216
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569628
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01386
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49269
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02005
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60009
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24646
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95216
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74333
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6404
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42056
Á(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62086
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02858
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68419
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5538
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852019
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075717
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316005
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574357
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846427
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140265
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463992
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8097
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178268
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594932
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03775
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.519
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.048
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63128
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27807
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9876
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78233
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68458
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47764
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66977
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08578
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75186
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66184
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863586
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088299
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329514
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588895
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860543
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157725
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482938
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827641
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201588
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6205
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06195
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54565
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07634
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66434
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31019
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02222
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.822
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7293
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53455
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71977
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14418
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82097
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83865
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875285
·(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100981
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34313
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603553
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874813
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175342
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502056
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845796
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225138
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644401
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08646
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57265
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10508
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69784
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34284
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0571
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86234
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7748
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58385
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77075
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20381
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89167
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88367
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887214
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113763
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356857
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617158
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890365
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193116
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521348
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86417
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.248919
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667027
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11128
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13422
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73153
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.376
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09342
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90337
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8211
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63417
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82414
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26471
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96379
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94096
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899234
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126643
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370692
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630696
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906929
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211041
´(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53963
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884196
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272929
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689926
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13641
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6267
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16405
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76172
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40968
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13033
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9448
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86818
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68552
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88319
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32685
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03748
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0104
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911342
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13962
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384632
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644372
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923631
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229121
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556949
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90637
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297165
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713105
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16185
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65375
(379.38, 16.02, 283.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19537
