¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(442.14, 14.44, 258.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219393
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03654
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62458
(442.12, 14.44, 258.94) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 20.23779
(442.12, 14.44, 258.94) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 20.30359
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 20.85937
(442.12, 14.44, 258.94) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.44427
(442.12, 14.44, 258.94) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.52585
(442.12, 14.44, 258.94) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.61166
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035865
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241437
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460775
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694832
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947561
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227677
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529645
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859173
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214957
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588494
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001708
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458163
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963293
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54686
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20398
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9339
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77527
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5833
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72705
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0682
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66249
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55393
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 20.78742
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 20.83329
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 20.94901
(442.12, 14.44, 258.94) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.1859
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04003
á(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246805
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466193
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700673
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954007
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235156
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537792
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868077
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223302
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597645
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013043
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.469906
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977868
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56377
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22151
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95383
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79947
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76402
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75435
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10042
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70107
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60326
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 21.40028
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 21.51973
(442.12, 14.44, 258.94) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 21.64376
(442.12, 14.44, 258.94) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 23.95376
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04442
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252193
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471652
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706559
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961139
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242678
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545986
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877044
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231765
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606924
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024499
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481806
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992599
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58084
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23925
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.974
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82394
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78797
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78213
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13322
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74033
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65206
(442.12, 14.44, 258.94) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 22.16023
(442.12, 14.44, 258.94) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 22.13411
(442.12, 14.44, 258.94) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 22.11135
(442.12, 14.44, 258.94) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 22.35472
º(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049453
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257601
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477154
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712492
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968301
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250243
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554228
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886067
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240343
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616332
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035925
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493866
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00748
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59808
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25721
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99443
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8487
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81228
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91127
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16658
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78032
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68871
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81059
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054503
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263029
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482697
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718469
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975488
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257851
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562517
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895143
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249038
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625867
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046963
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.506085
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02281
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61547
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27538
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01604
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87373
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83697
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93837
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2005
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82098
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72636
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86108
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059569
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268475
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488279
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724489
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982704
¯(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265499
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570849
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904266
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257847
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63553
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05814
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518462
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03842
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63303
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29376
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03804
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89904
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86201
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96592
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.235
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86241
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76495
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.913
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064652
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273937
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493902
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730554
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989946
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273186
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579228
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913442
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26677
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645318
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06946
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530997
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05416
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65074
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31236
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06027
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92463
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88743
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99393
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28797
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90448
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80445
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96644
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06975
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279418
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499563
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73666
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997211
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280914
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587648
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922664
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275808
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655234
«(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080918
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.543686
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07005
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66861
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33116
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08273
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94981
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91321
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02238
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3216
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94724
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84493
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00909
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074862
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284791
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505262
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742806
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0045
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28868
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596111
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931932
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284958
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66592
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092515
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556532
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08607
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68604
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35018
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10543
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97227
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93936
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05128
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35577
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91078
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88634
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04727
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079988
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290124
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511001
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748997
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011812
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296484
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604618
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941249
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29422
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677015
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10425
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56953
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10222
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70349
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36941
¦(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12836
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99505
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96587
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08064
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3905
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95248
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92875
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0867
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085127
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295491
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516774
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755225
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019145
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30432
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613163
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950609
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303595
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68821
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116123
(442.12, 14.44, 258.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58349
