¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.199391
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.806297
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.793754
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.781855
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.770591
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.759955
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.749936
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.740527
œ (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.731722
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.723511
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.71589
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.708853
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.702394
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.696509
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.691191
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.686439
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.682248
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.678614
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.2477
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.245469
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.447211
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.428944
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.411377
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.394492
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.378276
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.362714
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.347791
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.383996
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.51543
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.658054
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.813335
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.802878
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.789751
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.777276
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.765443
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.754242
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.743667
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.733705
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.72435
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.715596
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.707434
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.69986
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.692867
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.686449
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.680602
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.67532
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.670602
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.666441
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.662837
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.233782
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.231571
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.432651
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.414475
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.396995
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.397058
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.403082
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.409638
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.416728
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.424361
œ (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.509683
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.651813
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.800694
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.786975
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.773917
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.761508
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.749738
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.738597
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.728077
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.718171
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.708869
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.700164
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.692049
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.684519
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.677567
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.671188
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.665378
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.660131
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.655445
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.651314
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.647737
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.220462
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.218271
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.488231
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.493451
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.499209
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.505511
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.51236
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.519763
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.527725
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.536251
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.54535
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.64569
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.785423
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.771773
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.75878
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.746434
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.734724
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.723641
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.713176
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.703322
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.694068
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.685411
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.677341
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.669853
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.662941
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.6566
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.650824
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.64561
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.640954
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.636852
› (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.6333
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.207726
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.205555
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.60167
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.607749
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.614389
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.621594
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.629373
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.637727
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.646667
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.656197
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.666326
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.677061
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.770845
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.75726
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.744329
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.732043
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.72039
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.709362
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.69895
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.689144
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.679939
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.671326
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.663298
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.65585
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.648976
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.642671
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.636928
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.631746
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.627119
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.623043
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.619517
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.239897
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.243357
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.723221
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.730268
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.737901
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.746127
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.75495
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.764378
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.774417
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.785079
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.796368
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.808294
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.756945
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.743423
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.730552
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.718322
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.706723
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.695747
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.685385
› (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.675627
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.666466
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.657896
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.649909
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.642499
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.635661
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.629389
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.623678
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.618526
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.613926
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.609877
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.606373
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.375031
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.378765
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.724124
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.704459
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.75873
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.880037
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.890043
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.900684
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.911969
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.923906
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.936506
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.94978
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.743714
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.730249
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.717436
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.70526
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.693713
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.682786
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.67247
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.662757
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.65364
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.64511
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.637161
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.629788
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.622984
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.616745
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.611064
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.60594
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.601366
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.597341
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.593859
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.522474
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.526521
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.711503
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.691915
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.75426
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.872867
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.035753
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.047771
  (379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.060469
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.073857
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.087944
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.102746
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.731138
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.717731
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.704969
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.692845
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.681348
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.670468
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.660197
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.650527
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.641449
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.632958
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.625046
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.617707
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.610936
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.604727
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.599075
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.593977
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.589428
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.585425
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.581966
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.579046
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.576665
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.69953
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.680016
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.749881
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.868188
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.994819
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.20694
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.221248
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.236288
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.252073
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.268615
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.719209
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.705855
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.693144
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.681068
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.669618
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.658782
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.648554
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.638923
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.629884
(379.39, 16.10, 286.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.62143
