¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(439.13, 14.97, 252.42) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.246
¹(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223566
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391555
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568685
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75571
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953387
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162679
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384584
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620214
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787995
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862835
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940286
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020484
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103486
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18942
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278378
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370507
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475643
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590338
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709351
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832799
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960971
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09402
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23225
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37585
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52517
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697337
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933928
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094478
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255484
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425071
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603994
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792873
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992631
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204158
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428475
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666743
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788676
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863503
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940997
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021146
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104186
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190128
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286737
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394174
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505507
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620991
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74079
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865099
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994145
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12812
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2673
º(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41193
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56227
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706594
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932519
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101807
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280735
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459342
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64002
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830901
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032785
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246572
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473387
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714369
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790387
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865253
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942776
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023011
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111506
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212178
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316518
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424673
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536811
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653124
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773749
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898945
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0289
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16384
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30405
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44974
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98852
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713927
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931388
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100658
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27949
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468697
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669199
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869736
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073771
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289953
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519336
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720809
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793176
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868112
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948853
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043322
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141178
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242592
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347687
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456636
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569589
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686715
¶(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808242
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934346
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06529
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20128
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34253
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48935
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.963
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720185
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930565
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099788
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278578
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46773
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668173
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880862
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106987
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334297
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566319
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72457
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797812
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886564
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978449
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073611
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172215
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27438
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380254
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490007
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603823
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72184
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844322
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971398
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10335
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2404
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38277
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39564
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93921
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726367
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930023
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099193
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277972
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467092
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667514
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880184
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106233
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346883
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603638
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741018
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827345
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916715
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009306
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105208
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204572
¹(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307557
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414255
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524857
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639582
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758537
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881981
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01008
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14311
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28127
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42479
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37556
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91718
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732447
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929784
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098936
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277703
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466822
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667224
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879848
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105888
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346562
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615973
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740104
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833899
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931105
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031847
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136245
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238321
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34211
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449673
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561168
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676816
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79678
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92126
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05043
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18456
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32388
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46864
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35703
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89685
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738488
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929829
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099012
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27774
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466887
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667264
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879945
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105947
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346626
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639907
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737623
±(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83137
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9285
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029155
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133488
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241658
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353819
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470192
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59093
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715679
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836641
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962185
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09247
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22781
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36833
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85012
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34008
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87824
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744462
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930182
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099366
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278142
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467287
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667708
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88038
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106447
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35902
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645642
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73613
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829844
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92694
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027555
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131848
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239966
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352103
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46841
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589091
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714388
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844471
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979608
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26601
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41463
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83602
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32468
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86135
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750377
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930847
(439.15, 14.94, 252.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100057
