¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(387.75, 13.57, 254.32) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.720577
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858802
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143689
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81135
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198866
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643211
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138341
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739311
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42539
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22509
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18064
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42794
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18183
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48869
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364883
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530031
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707829
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901822
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110408
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337985
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583506
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842773
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124982
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445928
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789318
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173147
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614337
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106629
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.700591
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38198
©(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17375
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11232
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33865
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04092
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67932
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355447
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52018
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69714
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890347
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098062
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324146
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568898
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826939
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107184
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42609
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767549
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147701
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585765
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075278
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662209
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33898
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12289
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04924
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25026
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90173
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18253
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346117
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51045
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686565
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878998
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085852
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31044
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55447
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811303
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090186
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406489
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746042
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122527
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557496
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044289
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624166
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29639
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07254
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99008
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16821
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37781
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7587
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336893
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500842
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676105
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867775
­(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07378
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296869
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540219
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795864
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073404
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387121
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724801
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097624
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529531
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013569
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.586464
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25421
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02323
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93156
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08825
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22267
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36447
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327776
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491357
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665762
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856678
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061844
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283432
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526148
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780621
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05684
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36799
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703821
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072993
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501865
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982606
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549105
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21245
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97488
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87367
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00916
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06961
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06488
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318766
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481994
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655536
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845706
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050046
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270159
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512257
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765576
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040493
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349093
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683105
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050184
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474504
¾(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951995
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512088
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17109
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92704
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81642
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0766
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91857
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77206
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309863
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472754
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645426
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834863
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038386
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257589
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498545
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750727
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024363
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330294
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66265
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027671
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447444
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921732
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475412
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1308
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8797
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7598
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98523
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76955
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51515
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301068
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463639
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635433
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824145
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026865
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245171
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485011
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736076
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00845
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311244
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642457
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005449
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420687
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891817
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.439084
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0908
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83287
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62527
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89484
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62256
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28027
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88758
À(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292381
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454647
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625695
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813557
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015481
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232906
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47166
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721623
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992755
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292405
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622529
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983523
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394231
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862252
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403101
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0496
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78655
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56552
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80544
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47757
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04985
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38082
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283803
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44562
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616223
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803094
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00424
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22079
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458097
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707366
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977276
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273777
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602858
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961891
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368077
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833034
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367461
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00881
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57908
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50646
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71702
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33459
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82379
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47694
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275333
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436584
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606883
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792761
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993134
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208827
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444443
Ì(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693305
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962014
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255359
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583451
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940551
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342224
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804164
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33217
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74237
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52911
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44804
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62964
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19357
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60204
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87678
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266973
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427668
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597678
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782558
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982171
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197019
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430941
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679443
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94697
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237947
(386.45, 13.47, 255.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564305
