¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(390.80, 12.59, 327.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49855
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647126
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794765
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97319
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16673
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36953
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58221
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8054
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16459
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65528
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18761
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72834
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737972
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929347
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134884
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356169
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595002
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823366
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047183
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287321
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556115
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85968
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189903
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55046
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833569
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949385
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069651
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194564
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324389
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459394
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599786
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745893
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898023
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05871
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25708
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.465
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68311
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98178
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45608
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94971
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46904
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728429
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919123
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123884
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344337
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582231
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804643
·(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02711
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273588
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553304
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856637
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186599
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546843
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795313
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910034
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02916
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15285
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281436
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415077
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554088
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698728
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849332
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00614
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16961
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3517
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56499
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80617
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26401
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72251
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22182
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76757
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718967
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908982
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112986
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332575
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569514
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786232
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012612
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271175
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550689
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853809
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183495
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543453
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758413
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872055
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99005
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112617
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239956
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372333
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509983
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653233
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802333
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957622
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1194
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28812
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46416
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66983
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06345
¶(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50538
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98597
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51039
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709569
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898896
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102148
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320908
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556911
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770911
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010582
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268953
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548295
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851182
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180682
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540382
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722746
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835409
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95234
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073762
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19994
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33109
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467494
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609347
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757007
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910799
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07104
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23807
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41235
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6298
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87131
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29771
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76071
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26519
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700219
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888899
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09139
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309339
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544361
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769151
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008676
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266922
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546108
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848824
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178094
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53755
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688375
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800035
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915962
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036325
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16139
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291368
·(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426479
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56708
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713388
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865705
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02442
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19581
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43849
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67098
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88071
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10056
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54539
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03119
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56165
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690965
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878962
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080719
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297826
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528863
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767546
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006961
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265082
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544101
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846661
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17574
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534966
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655246
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76596
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880887
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000263
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124231
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253073
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387033
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526357
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67135
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822294
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02372
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2567
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50242
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71064
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92201
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14357
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37601
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80774
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31826
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68176
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869102
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070135
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284761
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513302
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753832
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005422
¸(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26343
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542311
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844696
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173619
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517504
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623333
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733171
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847168
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965493
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08845
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216216
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349028
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487165
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647113
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859868
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08381
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3197
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54877
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75213
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96516
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18849
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42284
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66902
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08603
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672633
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859308
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059014
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270896
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497927
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737215
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995926
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26199
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540739
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84301
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171734
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487628
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592623
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701572
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814669
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932108
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054046
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180779
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312492
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498989
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703796
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919197
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14593
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38482
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59044
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79545
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01022
·(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23541
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47179
