¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.952417
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002159
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236472
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491552
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813601
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162478
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474848
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765766
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07665
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41152
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12485
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04178
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82455
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34864
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14938
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3708
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17934
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376966
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598886
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837811
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095804
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37516
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678626
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99818
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232239
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481692
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79221
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139284
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452617
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742086
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05137
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40757
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02023
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87569
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82948
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3481
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1487
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36997
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17826
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376891
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598769
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837714
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095716
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375083
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678539
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994572
‚(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228416
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477613
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771233
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116562
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431133
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719181
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02695
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40425
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96345
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71125
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83942
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34754
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14803
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36914
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1772
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376819
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59871
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837642
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095617
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37499
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678424
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991355
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473978
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75066
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094254
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410353
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697052
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01184
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40161
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96649
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54857
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84923
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34702
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14738
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36831
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17614
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376772
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598624
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837548
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09553
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374887
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678325
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988544
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221966
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470764
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736452
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072397
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390273
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675692
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01001
‡(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39958
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96969
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38771
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85782
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34646
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14673
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36748
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17508
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376692
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598542
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837464
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095452
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374795
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678218
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986081
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219373
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467995
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733465
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050964
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370945
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655111
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00869
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3982
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9731
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22869
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85737
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34593
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14606
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36667
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17402
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376618
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598478
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837399
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095367
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374696
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678132
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984023
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217169
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465668
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730961
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029984
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352342
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648096
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00804
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39746
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97671
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07153
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85692
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3454
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14542
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36584
†(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17299
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376555
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598394
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837306
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095274
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37459
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678019
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982329
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215381
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463736
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728939
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012687
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334429
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648001
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00792
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39738
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98042
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91628
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85647
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34487
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14477
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36503
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17195
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376498
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598331
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837228
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095195
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3745
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677925
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981022
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213997
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462288
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727356
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011003
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317202
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648443
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00844
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39792
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98438
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78536
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85604
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34434
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14413
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36423
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17092
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37641
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598269
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837127
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095109
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374403
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677829
ƒ(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980077
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21299
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461195
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726233
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009781
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315803
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649485
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00953
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39909
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98851
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75238
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8556
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3438
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14347
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36344
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1699
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376349
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598189
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837083
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094996
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37432
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677711
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979558
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212404
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460624
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725588
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009082
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317366
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651041
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01121
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40093
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99282
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75728
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85516
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34328
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14285
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36264
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16888
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376258
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59811
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836995
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094919
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374232
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677611
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97938
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212239
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460406
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725382
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008886
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321444
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653135
•(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01348
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4034
