¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11445
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57682
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24482
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35237
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56756
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94056
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50416
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902365
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410495
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03354
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82833
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7248
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8748
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07437
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47039
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59512
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70691
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84732
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26523
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36565
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58236
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95734
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52335
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886434
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392471
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0324
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.827
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72209
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91237
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10233
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53546
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67025
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76694
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89605
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28574
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37897
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59736
Ó(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97436
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5428
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869854
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373624
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02986
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82404
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71774
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94737
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14895
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59999
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74479
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82691
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91068
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38497
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39246
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61255
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99159
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56251
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852777
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35401
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02598
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81951
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72394
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97968
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27057
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66394
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81872
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8867
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92525
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54418
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40613
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62794
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.00905
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.58248
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835077
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337679
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02074
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81335
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74803
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00931
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39047
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72728
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89201
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94638
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93759
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70252
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41997
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64353
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.02672
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.6027
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816849
Ù(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331968
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01413
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80562
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76987
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03616
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50852
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78999
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96463
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96785
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9492
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81848
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43398
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.65931
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04462
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62318
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795133
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319501
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00615
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79633
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78943
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05643
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62454
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.852
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02024
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98069
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96094
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88229
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44815
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67527
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06274
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64391
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771715
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294441
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97961
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77555
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80671
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06998
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73838
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91338
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07257
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99344
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97285
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90409
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46249
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69143
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08107
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.66488
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747846
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268369
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949402
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74018
Ñ(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76275
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10646
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84984
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97397
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11602
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0061
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98488
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90047
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.477
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70777
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09962
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.68611
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72401
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241223
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918002
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70347
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71355
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12396
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03702
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07791
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13327
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02206
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.997
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88514
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49167
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72429
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11838
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70758
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702574
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213081
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885468
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66544
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66237
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13815
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15091
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20865
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16037
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0521
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00931
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8451
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5065
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74101
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.13734
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7293
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680511
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183969
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851846
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62613
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60922
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.149
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26546
Ø(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34026
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1874
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08212
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02173
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80715
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5215
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7579
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15652
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75125
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657956
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153903
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817097
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58556
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55429
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15653
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38062
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40387
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21443
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11216
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03425
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75104
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53665
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77497
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17591
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.77345
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634901
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122878
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781269
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54378
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49754
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16068
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49638
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42833
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24147
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12799
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04692
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69633
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55195
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79223
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1955
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79588
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611283
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090967
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744437
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5008
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43905
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16146
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61277
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45278
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26849
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13955
Ñ(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05978
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65068
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56742
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80966
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21529
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81854
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587151
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060758
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706594
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4567
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37895
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15886
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72962
(367.18, 9.72, 331.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47721
