¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07638
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.529452
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14081
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04386
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.14447
İ (376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.48013
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.14844
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79693
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.395171
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.740383
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.120671
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.541599
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.009969
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.534189
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14992
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07074
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.16822
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.50951
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.18564
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94393
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.397615
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.743072
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.123643
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.544901
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.013655
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.538333
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.17145
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.08888
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19022
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5367
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.22012
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0751
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.39974
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.745409
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.126227
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.547773
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.016864
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.541941
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18542
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10555
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.21043
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5617
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.25183
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19896
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.401547
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.747399
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.128427
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.550216
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.019593
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.529968
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.16335
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12072
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.22883
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.58448
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.28072
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31516
á (376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.403036
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.749036
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.130238
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.552226
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.02184
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.506049
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.15197
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13438
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24541
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.605
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.30677
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42981
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.404205
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.750323
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.13166
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.553806
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.003315
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.490176
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1414
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14652
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.26014
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.62325
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.32993
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60387
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405056
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.751259
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.132694
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.554955
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.975265
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.47387
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13424
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15713
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.27302
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.6392
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.35019
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75493
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405584
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.751842
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.133338
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.532341
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.951723
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.462712
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12603
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13975
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.28402
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.65283
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.36751
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88211
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405792
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.75207
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.132181
á (376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.506724
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.936404
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.453649
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1168
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07839
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.29314
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.66412
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.38186
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99816
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.40568
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.751945
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.108774
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.481014
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.920716
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.443934
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10655
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03378
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.30036
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.67307
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.39324
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10269
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405246
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.747468
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.085278
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.45653
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.904662
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.43357
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09528
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99162
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.30568
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.67967
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.40162
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23346
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.404493
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.725906
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.0617
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.441784
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.888248
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.422563
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08301
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96132
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.2923
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68389
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.40699
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35578
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.398166
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.704268
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.038043
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.426718
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871486
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.41092
å (376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06974
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93532
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20174
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68575
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.40936
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46231
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.378232
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.682557
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.014315
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.411337
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.854375
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.398645
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05549
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90788
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11496
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68524
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.4087
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53975
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.358232
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.660783
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.997487
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.39565
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.837126
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.385749
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04026
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.87902
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0442
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68235
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.40503
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59069
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.338173
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.638948
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.983036
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.379663
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.82519
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.372236
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02407
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84878
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.98197
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.65036
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.39835
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62824
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.318061
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.617059
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.968316
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.363379
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.812716
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.358115
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00692
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81718
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91807
Ø (376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5218
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.38867
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76971
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.297894
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.596364
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.953329
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.346807
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.799706
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.343392
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.988837
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79144
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86204
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.40087
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.376
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37745
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.277687
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.582517
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.938087
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.329951
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.786171
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.328081
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.96983
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76918
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8205
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.2791
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.36037
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46231
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.257435
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.568436
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.922591
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.31282
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.77212
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.312186
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.949908
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74586
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.77746
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.18667
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.27064
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65464
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.237144
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554124
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.906845
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.295416
(376.44, 8.06, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.75755
