¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367636
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03299
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390206
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782044
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213717
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691541
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22324
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81247
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46708
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19911
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0325
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99011
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10383
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38384
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90257
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74482
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25407
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650146
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888385
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145433
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423562
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725417
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054114
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413337
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807474
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241802
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722715
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25804
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85033
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50943
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24645
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.087
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05388
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17906
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46829
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00169
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86775
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38332
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664303
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903642
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161921
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44143
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744844
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075312
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436552
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833006
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27001
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754037
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29301
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88835
ñ(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55206
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29415
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14194
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11822
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25502
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55312
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10462
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.99222
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51426
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678493
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918938
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178453
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459352
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764336
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096582
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459854
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85864
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298336
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.785501
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32816
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9266
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59497
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34221
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19733
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18312
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33171
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63762
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20872
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11487
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.39854
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692714
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934269
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195027
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477323
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783883
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11792
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483235
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884366
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326776
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817101
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36347
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96507
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63816
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39177
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25317
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24859
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40587
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72302
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31399
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.24079
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53547
ï(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706965
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949636
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211641
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495341
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803486
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139324
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506694
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910188
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.355329
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848834
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39894
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00377
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68162
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44171
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31043
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31584
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47967
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81233
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42044
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36884
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68041
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721242
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965033
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228293
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513402
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823142
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160789
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530228
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936096
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383988
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880702
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43377
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04268
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72535
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49198
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36882
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38432
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55418
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90273
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52518
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49843
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82199
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735545
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98046
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24498
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531507
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842849
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182314
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553833
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962091
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412752
é(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912693
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4687
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0818
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76934
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54258
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42765
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45336
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62941
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99403
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62934
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6296
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96555
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749868
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995914
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261698
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549648
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8626
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203896
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577502
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988169
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441614
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944807
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5038
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12113
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81339
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59351
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48689
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52293
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70603
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08623
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73611
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76221
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1111
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764215
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011394
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278449
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567827
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882396
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22553
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601239
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014324
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470573
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977038
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53906
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16067
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85741
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64476
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54655
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59306
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78339
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17665
ì(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84615
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.89109
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2593
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778578
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026895
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295224
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58604
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902231
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247212
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625036
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040554
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.499621
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00938
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57447
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20041
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9017
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69633
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60662
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66331
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86147
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26665
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95735
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01074
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40783
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792957
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042416
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312025
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60428
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922105
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268941
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648888
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066854
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528758
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04183
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61005
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24034
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94626
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74822
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66709
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73335
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94024
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35755
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06882
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13184
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55791
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80735
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057953
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328847
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622551
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942013
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290713
é(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672795
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093219
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557976
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07439
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64577
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28032
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99107
(368.77, 6.90, 352.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79993
