¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920889
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422999
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762483
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135765
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5485
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012524
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5182
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0752
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70318
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24993
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31927
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39117
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46571
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54299
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62301
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70597
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79182
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88076
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9729
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06824
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16696
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26915
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37492
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48444
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59782
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71663
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8409
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96963
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10292
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833714
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108609
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412975
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751444
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123613
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53871
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001575
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508026
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06374
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69018
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28815
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35803
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43055
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5057
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58359
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6643
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7479
·(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83447
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92415
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01699
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1131
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21263
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31562
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42228
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53266
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64694
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76522
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88771
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01451
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14843
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826139
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100437
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402756
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740278
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113218
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528664
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990374
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497515
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05198
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67686
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32802
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39855
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47166
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54746
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62601
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7074
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79172
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87904
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96947
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0631
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16001
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26035
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36423
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47175
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58305
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6983
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81757
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94108
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06648
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19565
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818496
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09208
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392393
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72903
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103915
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518356
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978875
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486794
¶(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03989
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6632
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36962
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4408
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51454
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59102
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67029
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75239
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83743
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92553
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01671
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11116
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20895
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31016
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41497
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5234
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63567
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74933
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86656
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98792
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1136
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24372
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810699
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083636
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381844
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720376
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094379
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507784
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967083
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475802
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02754
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64922
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35485
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48479
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55925
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63644
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7164
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79928
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8851
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97399
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06605
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16133
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25998
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36212
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46517
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57165
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68189
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79598
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91413
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0364
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16304
·(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29416
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802835
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075065
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372421
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711525
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084608
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496941
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955029
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464518
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01489
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63489
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33855
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5306
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6058
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68369
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76444
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84809
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93473
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02446
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11736
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21084
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3076
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40777
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51143
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61877
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72986
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84489
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96395
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08719
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21483
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34695
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79481
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066361
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36546
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702491
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074604
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485876
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94269
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452936
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00199
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62025
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32189
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57824
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65418
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73285
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81442
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89886
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98371
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07158
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16255
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25678
¶(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35432
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45528
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55981
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66805
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78005
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89602
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01603
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14031
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26896
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4022
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786694
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059754
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358403
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693203
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064428
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474551
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930042
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438787
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988772
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60535
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30487
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62775
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70444
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78148
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86117
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94375
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02934
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11794
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2097
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3047
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40308
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50494
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61034
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7195
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83244
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94941
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07046
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1958
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32557
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45994
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779308
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053123
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351166
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68378
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053963
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462985
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91717
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424364
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975287
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59011
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28752
¸(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.677
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74969
(407.05, 13.16, 329.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82676
