¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(425.06, 9.47, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35602
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20544
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91682
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.15464
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.79581
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.79325
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.83051
“(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.87661
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.92632
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.97969
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.08856
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.23255
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443352
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70229
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981112
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259412
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550592
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860613
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189395
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545081
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910443
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29809
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71903
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17757
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66203
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18841
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76657
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40439
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11154
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47115
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28935
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64639
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98686
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.1728
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.76503
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.75685
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.79234
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.83827
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.88781
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.94207
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.04491
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.18295
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430264
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688222
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965958
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250736
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541263
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850252
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178253
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532986
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90366
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29081
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71111
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1689
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65661
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18249
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76007
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00504
…(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50634
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27345
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26772
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60866
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79242
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.19486
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.75892
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.72392
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.75766
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.80343
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.85281
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.90991
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.00586
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.13994
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417281
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674206
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950869
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242248
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532123
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840118
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16729
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521141
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897238
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28386
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70352
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16067
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65167
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80175
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21288
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82296
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49937
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26199
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24651
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57137
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68424
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.22084
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.78397
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.69445
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.72645
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.77208
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.82131
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.88125
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.97537
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.10436
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404291
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66027
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935819
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233202
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523112
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830127
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156565
Ê(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509493
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891122
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27721
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38439
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71721
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13491
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65058
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19584
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81617
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49306
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25112
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22574
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53455
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57933
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.38997
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.81281
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.67049
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.69867
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.74418
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.79328
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.87804
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.99754
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.12176
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110433
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371452
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653549
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217005
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510305
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539605
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823263
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121741
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412657
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803662
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21605
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6498
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12429
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63893
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17939
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80998
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48741
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24081
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20541
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49818
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.474
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.69475
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.85194
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.69706
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.72217
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.79595
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.87364
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.04615
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.47576
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.58256
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98364
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224077
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482816
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761981
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064031
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374523
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691793
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035452
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398548
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790349
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20475
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63749
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11409
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62775
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16353
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80438
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48242
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23359
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18551
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46225
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36888
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.38037
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.07867
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.41412
(425.10, 9.45, 363.42) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.82312
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972507
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212111
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469925
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748055
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048944
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362837
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679164
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021758
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38656
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777302
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19381
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62557
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10434
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61703
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14826
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79938
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47808
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22875
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16605
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42678
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26403
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961421
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200201
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457093
ë(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734195
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03393
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351322
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666718
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008265
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374817
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764521
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18324
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61405
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09501
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6068
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13357
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79497
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4744
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22464
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15117
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39176
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15948
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950381
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188342
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44432
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720398
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018989
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339973
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654451
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99497
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363313
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752002
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17302
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60292
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0861
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59703
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11946
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79116
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46966
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22126
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14323
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35719
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05523
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939392
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176535
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431605
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706671
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004121
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328793
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642368
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981876
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352051
