¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (436.74, 14.24, 303.20) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 2.648954
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899216
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732466
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48768
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99143
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57896
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15334
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79642
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10152
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63616
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27196
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1261
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14891
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229893
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909904
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741737
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69568
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23626
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77532
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37066
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86265
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21197
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67211
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32838
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1829
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23464
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237649
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919018
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748778
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82177
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42016
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97822
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40647
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89427
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31606
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70658
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38337
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23818
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31898
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460948
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001697
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113248
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82764
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60991
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18788
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43324
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92421
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34427
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73963
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43679
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30317
Ş(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40191
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46788
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008441
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731606
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.609629
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76611
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84738
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45729
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95234
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37117
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77116
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48876
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37097
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48335
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47383
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013735
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737925
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.609872
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76616
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71115
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30942
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97876
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39682
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80118
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53912
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43748
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56322
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478796
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017571
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740645
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607635
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76351
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70958
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32046
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.849
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41499
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82963
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58794
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50268
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64155
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482772
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019942
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739186
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602911
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75818
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70723
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32889
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86638
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45101
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85662
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6277
½(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56646
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71825
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485753
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020845
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736621
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595709
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75016
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70411
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3347
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88085
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46678
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93211
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66521
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62879
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79324
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487737
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020287
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732951
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.588177
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73948
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7002
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33787
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89238
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48092
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94893
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71278
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6897
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86658
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488723
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018254
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728183
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579021
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72614
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69552
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33841
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90094
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49343
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96382
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6997
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74909
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94505
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488708
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014763
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722317
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568089
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71018
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69006
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33631
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90654
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5043
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97965
¢(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73284
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8004
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487695
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009813
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715362
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555395
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69161
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68384
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33158
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90915
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51351
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01227
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76386
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76031
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485686
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003411
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707321
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54096
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67047
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67684
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32423
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9088
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52107
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04205
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79276
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8047
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482678
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995561
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698206
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524795
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64679
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66909
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31425
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90547
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52697
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06717
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81948
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84423
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478673
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989924
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688018
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.506923
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6206
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66057
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30166
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89915
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53119
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08132
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84402
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88162
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.16787
 (436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473682
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983929
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676774
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487363
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59196
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6513
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28649
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88987
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53374
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09362
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86635
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91688
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22096
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467706
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97713
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664476
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.466143
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56091
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64128
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26876
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87763
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53462
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10408
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88646
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94995
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2718
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46075
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969533
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651144
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443293
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52635
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63052
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24288
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86247
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53383
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11268
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90434
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98083
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32033
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452822
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961139
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636781
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.417228
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48507
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61902
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20452
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84438
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53136
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11941
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93108
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.00948
¡(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36653
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443925
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951956
(436.02, 14.50, 308.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621406
