¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.91286
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51398
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99718
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51222
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0622
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69476
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46175
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26139
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481064
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.350026
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.325531
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.302161
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.279898
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.258721
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.238616
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.219564
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.201551
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.184564
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.168586
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.153607
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.139616
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.1266
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.11455
ù(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.103456
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.09331
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.084104
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.075832
(382.70, 13.87, 257.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.893039
(382.70, 13.87, 257.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.88217
(382.70, 13.87, 257.89) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.931116
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77315
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20869
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67151
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16422
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68963
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25265
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98022
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77127
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260909
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.315702
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.290293
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.266018
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.24286
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.220796
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.19981
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.179884
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.161003
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.143151
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.126314
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.110477
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.095631
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.081762
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.06886
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.056914
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.045916
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.035858
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.02673
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.018528
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.832718
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.833723
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.371942
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91866
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36248
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83438
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33698
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87327
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52741
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27751
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10692
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260459
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.257777
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.232591
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.208531
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.185575
‹ (382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.163704
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.142902
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.123149
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.104434
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.086736
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.070045
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.054347
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.039628
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.025877
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.013086
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.001241
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.990337
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.980362
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.97131
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.963174
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.36089
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.434516
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.386479
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06888
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52141
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00275
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51686
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12124
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85467
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65301
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51847
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259943
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.201817
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.176848
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.152993
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.130235
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.108552
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.087926
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.068343
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.049785
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.032238
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.015688
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.000121
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.985527
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.971892
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.959206
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.947461
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.936646
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.926752
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.917774
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.909703
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.369225
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.445575
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.401008
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22881
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69405
ƒ (382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18935
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71989
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46289
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22483
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05556
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92462
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259467
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.147755
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.122995
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.099339
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.076771
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.055268
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.034815
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.015395
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.99699
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.979589
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.963176
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.947737
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.933261
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.919738
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.907156
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.895505
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.884777
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.874962
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.866055
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.858048
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.377544
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.457782
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.41552
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40282
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87839
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38497
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05324
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82032
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61278
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45363
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35064
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.121202
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.095527
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.070969
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.047507
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.025122
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.003793
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.983506
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.964243
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.945988
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.928727
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.912445
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.897131
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.882771
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.869355
‚ (382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.856872
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.845314
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.834669
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.824931
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.816093
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.808146
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.385847
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.471144
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.430017
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58272
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06905
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65283
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40193
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19461
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00929
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86378
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79786
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.070539
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.045068
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.020705
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.997429
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.975222
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.954063
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.933937
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.914825
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.896715
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.879588
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.863435
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.84824
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.833992
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.820681
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.808294
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.796824
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.786261
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.776597
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.767825
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.759937
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.394133
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.485674
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.444494
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76872
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27412
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98822
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76685
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58691
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40469
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31223
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29748
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.021595
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.996322
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.972149
‡ (382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.949053
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.927017
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.906021
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.88605
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.867085
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.849113
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.83212
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.816089
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.80101
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.78687
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.77366
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.761366
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.749983
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.739498
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.729906
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.721198
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.713367
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.4024
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.501382
(382.70, 13.87, 257.89) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.45895
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96107
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59713
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.339
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14913
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99673
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88019
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84871
(382.70, 13.87, 257.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8007
(382.70, 13.87, 257.89) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.974316
