¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(338.16, 7.47, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906129
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232225
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62502
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11082
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63515
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19025
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89125
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7896
„(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02135
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35987
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05136
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9173
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81315
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855334
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045222
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248775
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467532
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703187
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957755
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233519
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533257
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860084
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217845
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560337
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88323
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232832
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612576
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05338
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58023
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12934
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86942
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73907
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99864
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3569
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12267
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95779
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86276
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848787
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038222
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24127
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459455
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694484
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948345
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223309
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52214
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847951
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204562
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561235
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884165
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233871
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613683
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02767
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52343
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10803
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84797
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69563
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93812
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3923
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19527
‚(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01197
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91198
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842349
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031283
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233832
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451478
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685876
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939032
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21321
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511151
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83597
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191392
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56249
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885546
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235331
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615308
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02945
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48248
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08962
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82704
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67151
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87825
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44437
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2692
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08816
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96082
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83593
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024443
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226496
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443558
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677337
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92981
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203218
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500276
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824072
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178384
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564142
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887321
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237278
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617412
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03171
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47495
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07163
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80655
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.648
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81897
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49695
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34449
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14246
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00923
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829615
Š(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017685
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219208
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435771
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668926
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920715
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193354
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489521
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812355
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165545
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553515
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889503
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239648
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619984
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03454
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44673
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96221
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78654
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62498
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76036
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55012
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42096
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19806
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05721
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823352
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010969
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212043
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428021
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660588
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911692
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183577
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478908
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800761
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152854
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539547
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892109
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242467
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623048
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03165
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41939
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84817
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71521
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60248
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70236
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60379
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48843
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25495
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06134
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817124
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004327
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204918
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420374
†(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65233
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902787
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173933
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46842
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789314
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140294
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525712
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895134
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245722
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626596
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00711
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39289
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81124
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5849
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58055
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68413
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65803
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53076
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31322
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09723
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811004
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997771
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197899
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412792
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644193
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893995
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16439
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458025
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778005
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127899
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512072
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898577
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249469
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628356
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983393
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36722
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78345
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45762
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43067
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70734
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71281
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54608
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37278
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13697
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804968
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991313
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190951
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405318
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636152
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885289
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154957
€(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447782
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766819
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11565
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498618
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902439
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253644
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607029
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960402
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3424
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75652
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33325
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28412
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73522
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76813
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56191
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41829
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17723
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798945
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984883
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184074
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397972
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628195
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876678
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14567
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437648
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755744
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10354
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485306
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906223
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258249
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586403
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938192
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31841
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73052
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2117
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14124
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77951
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82395
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57828
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45608
(338.04, 7.41, 335.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.218
