¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05849
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78541
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43986
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12887
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84591
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64814
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44683
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31659
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18406
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11537
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08061
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05158
ƒ(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04353
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16444
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13898
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.265
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39596
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5319
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67303
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8194
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9712
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12854
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29164
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46063
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272072
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657717
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077474
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530308
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03002
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58673
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16299
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74653
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39644
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08794
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80028
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59693
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39889
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25804
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12885
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05953
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03422
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00025
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99847
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13833
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93327
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05684
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18519
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31851
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4569
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60045
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74936
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90376
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06381
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22962
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40141
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24727
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630428
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050725
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498693
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994885
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54742
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12799
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70771
‡(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35304
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04721
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75488
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.546
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35151
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20025
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07466
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00464
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98915
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95041
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95648
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11377
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73435
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85551
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98143
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11225
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24584
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38326
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5259
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67385
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82722
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98622
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15096
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222283
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602976
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021955
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466854
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959528
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50792
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09303
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66884
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30964
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00672
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70971
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49537
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30457
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14318
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02143
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95073
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94536
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90196
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93588
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86835
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35395
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64539
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76556
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89044
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02013
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15478
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29455
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43947
…(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58978
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74562
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90709
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197097
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57528
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991423
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434861
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923993
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46823
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05805
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63001
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26633
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9664
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66486
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44507
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25817
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08692
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96918
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89768
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90283
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85499
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36922
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81835
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25656
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71691
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20104
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67495
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80204
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93404
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07099
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21312
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36048
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51327
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67166
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171763
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547398
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960656
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402711
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888265
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42835
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02308
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59123
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.223
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92634
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62019
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39505
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2123
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03135
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91788
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84562
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74022
„(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06127
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39647
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7467
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11285
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68102
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1185
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57817
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13444
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72071
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85505
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99444
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.139
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28892
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44431
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146204
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519341
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929681
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370404
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852415
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38832
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98763
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55243
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17973
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88117
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57582
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34536
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16694
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97657
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86756
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75678
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56517
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62512
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6883
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83205
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16353
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50986
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87197
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40569
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99331
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45316
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08032
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78319
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92508
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07218
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22475
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120505
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491097
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898561
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33796
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816394
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34815
ÿ(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94253
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51371
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13659
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83274
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53169
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29596
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12205
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92253
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79676
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58998
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40601
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46466
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52647
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59146
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65972
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73128
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94506
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28834
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6472
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13054
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88204
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34291
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0395
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86289
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01265
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094652
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462735
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867259
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305366
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780241
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30783
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8973
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47502
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09348
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7844
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48785
(343.46, 7.85, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24693
